date,event_hour,decision_time,max_forecast_issue_used,max_baseline_history_day,max_scenario_error_day,pass
2025-12-05,6,2025-12-05T06:00:00,2025-12-05T06:00:00,337,336,True
2025-12-05,12,2025-12-05T12:00:00,2025-12-05T12:00:00,337,336,True
2025-12-05,18,2025-12-05T18:00:00,2025-12-05T18:00:00,337,336,True
2025-12-06,0,2025-12-06T00:00:00,2025-12-06T00:00:00,338,337,True
2025-12-06,6,2025-12-06T06:00:00,2025-12-06T06:00:00,338,337,True
2025-12-06,12,2025-12-06T12:00:00,2025-12-06T12:00:00,338,337,True
2025-12-06,18,2025-12-06T18:00:00,2025-12-06T18:00:00,338,337,True
2025-12-07,0,2025-12-07T00:00:00,2025-12-07T00:00:00,339,338,True
2025-12-07,6,2025-12-07T06:00:00,2025-12-07T06:00:00,339,338,True
2025-12-07,12,2025-12-07T12:00:00,2025-12-07T12:00:00,339,338,True
2025-12-07,18,2025-12-07T18:00:00,2025-12-07T18:00:00,339,338,True
2025-12-08,0,2025-12-08T00:00:00,2025-12-08T00:00:00,340,339,True
2025-12-08,6,2025-12-08T06:00:00,2025-12-08T06:00:00,340,339,True
2025-12-08,12,2025-12-08T12:00:00,2025-12-08T12:00:00,340,339,True
2025-12-08,18,2025-12-08T18:00:00,2025-12-08T18:00:00,340,339,True
2025-12-09,0,2025-12-09T00:00:00,2025-12-09T00:00:00,341,340,True
2025-12-09,6,2025-12-09T06:00:00,2025-12-09T06:00:00,341,340,True
2025-12-09,12,2025-12-09T12:00:00,2025-12-09T12:00:00,341,340,True
2025-12-09,18,2025-12-09T18:00:00,2025-12-09T18:00:00,341,340,True
2025-12-10,0,2025-12-10T00:00:00,2025-12-10T00:00:00,342,341,True
2025-12-10,6,2025-12-10T06:00:00,2025-12-10T06:00:00,342,341,True
2025-12-10,12,2025-12-10T12:00:00,2025-12-10T12:00:00,342,341,True
2025-12-10,18,2025-12-10T18:00:00,2025-12-10T18:00:00,342,341,True
2025-12-11,0,2025-12-11T00:00:00,2025-12-11T00:00:00,343,342,True
2025-12-11,6,2025-12-11T06:00:00,2025-12-11T06:00:00,343,342,True
2025-12-11,12,2025-12-11T12:00:00,2025-12-11T12:00:00,343,342,True
2025-12-11,18,2025-12-11T18:00:00,2025-12-11T18:00:00,343,342,True
2025-12-12,0,2025-12-12T00:00:00,2025-12-12T00:00:00,344,343,True
2025-12-12,6,2025-12-12T06:00:00,2025-12-12T06:00:00,344,343,True
2025-12-12,12,2025-12-12T12:00:00,2025-12-12T12:00:00,344,343,True
2025-12-12,18,2025-12-12T18:00:00,2025-12-12T18:00:00,344,343,True
2025-12-13,0,2025-12-13T00:00:00,2025-12-13T00:00:00,345,344,True
2025-12-13,6,2025-12-13T06:00:00,2025-12-13T06:00:00,345,344,True
2025-12-13,12,2025-12-13T12:00:00,2025-12-13T12:00:00,345,344,True
2025-12-13,18,2025-12-13T18:00:00,2025-12-13T18:00:00,345,344,True
2025-12-14,0,2025-12-14T00:00:00,2025-12-14T00:00:00,346,345,True
2025-12-14,6,2025-12-14T06:00:00,2025-12-14T06:00:00,346,345,True
2025-12-14,12,2025-12-14T12:00:00,2025-12-14T12:00:00,346,345,True
2025-12-14,18,2025-12-14T18:00:00,2025-12-14T18:00:00,346,345,True
2025-12-15,0,2025-12-15T00:00:00,2025-12-15T00:00:00,347,346,True
2025-12-15,6,2025-12-15T06:00:00,2025-12-15T06:00:00,347,346,True
2025-12-15,12,2025-12-15T12:00:00,2025-12-15T12:00:00,347,346,True
2025-12-15,18,2025-12-15T18:00:00,2025-12-15T18:00:00,347,346,True
2025-12-16,0,2025-12-16T00:00:00,2025-12-16T00:00:00,348,347,True
2025-12-16,6,2025-12-16T06:00:00,2025-12-16T06:00:00,348,347,True
2025-12-16,12,2025-12-16T12:00:00,2025-12-16T12:00:00,348,347,True
2025-12-16,18,2025-12-16T18:00:00,2025-12-16T18:00:00,348,347,True
2025-12-17,0,2025-12-17T00:00:00,2025-12-17T00:00:00,349,348,True
2025-12-17,6,2025-12-17T06:00:00,2025-12-17T06:00:00,349,348,True
2025-12-17,12,2025-12-17T12:00:00,2025-12-17T12:00:00,349,348,True
2025-12-17,18,2025-12-17T18:00:00,2025-12-17T18:00:00,349,348,True
2025-12-18,0,2025-12-18T00:00:00,2025-12-18T00:00:00,350,349,True
2025-12-18,6,2025-12-18T06:00:00,2025-12-18T06:00:00,350,349,True
2025-12-18,12,2025-12-18T12:00:00,2025-12-18T12:00:00,350,349,True
2025-12-18,18,2025-12-18T18:00:00,2025-12-18T18:00:00,350,349,True
2025-12-19,0,2025-12-19T00:00:00,2025-12-19T00:00:00,351,350,True
2025-12-19,6,2025-12-19T06:00:00,2025-12-19T06:00:00,351,350,True
2025-12-19,12,2025-12-19T12:00:00,2025-12-19T12:00:00,351,350,True
2025-12-19,18,2025-12-19T18:00:00,2025-12-19T18:00:00,351,350,True
2025-12-20,0,2025-12-20T00:00:00,2025-12-20T00:00:00,352,351,True
2025-12-20,6,2025-12-20T06:00:00,2025-12-20T06:00:00,352,351,True
2025-12-20,12,2025-12-20T12:00:00,2025-12-20T12:00:00,352,351,True
2025-12-20,18,2025-12-20T18:00:00,2025-12-20T18:00:00,352,351,True
2025-12-21,0,2025-12-21T00:00:00,2025-12-21T00:00:00,353,352,True
2025-12-21,6,2025-12-21T06:00:00,2025-12-21T06:00:00,353,352,True
2025-12-21,12,2025-12-21T12:00:00,2025-12-21T12:00:00,353,352,True
2025-12-21,18,2025-12-21T18:00:00,2025-12-21T18:00:00,353,352,True
2025-12-22,0,2025-12-22T00:00:00,2025-12-22T00:00:00,354,353,True
2025-12-22,6,2025-12-22T06:00:00,2025-12-22T06:00:00,354,353,True
2025-12-22,12,2025-12-22T12:00:00,2025-12-22T12:00:00,354,353,True
2025-12-22,18,2025-12-22T18:00:00,2025-12-22T18:00:00,354,353,True
2025-12-23,0,2025-12-23T00:00:00,2025-12-23T00:00:00,355,354,True
2025-12-23,6,2025-12-23T06:00:00,2025-12-23T06:00:00,355,354,True
2025-12-23,12,2025-12-23T12:00:00,2025-12-23T12:00:00,355,354,True
2025-12-23,18,2025-12-23T18:00:00,2025-12-23T18:00:00,355,354,True
2025-12-24,0,2025-12-24T00:00:00,2025-12-24T00:00:00,356,355,True
2025-12-24,6,2025-12-24T06:00:00,2025-12-24T06:00:00,356,355,True
2025-12-24,12,2025-12-24T12:00:00,2025-12-24T12:00:00,356,355,True
2025-12-24,18,2025-12-24T18:00:00,2025-12-24T18:00:00,356,355,True
2025-12-25,0,2025-12-25T00:00:00,2025-12-25T00:00:00,357,356,True
2025-12-25,6,2025-12-25T06:00:00,2025-12-25T06:00:00,357,356,True
2025-12-25,12,2025-12-25T12:00:00,2025-12-25T12:00:00,357,356,True
2025-12-25,18,2025-12-25T18:00:00,2025-12-25T18:00:00,357,356,True
2025-12-26,0,2025-12-26T00:00:00,2025-12-26T00:00:00,358,357,True
2025-12-26,6,2025-12-26T06:00:00,2025-12-26T06:00:00,358,357,True
2025-12-26,12,2025-12-26T12:00:00,2025-12-26T12:00:00,358,357,True
2025-12-26,18,2025-12-26T18:00:00,2025-12-26T18:00:00,358,357,True
2025-12-27,0,2025-12-27T00:00:00,2025-12-27T00:00:00,359,358,True
2025-12-27,6,2025-12-27T06:00:00,2025-12-27T06:00:00,359,358,True
2025-12-27,12,2025-12-27T12:00:00,2025-12-27T12:00:00,359,358,True
2025-12-27,18,2025-12-27T18:00:00,2025-12-27T18:00:00,359,358,True
2025-12-28,0,2025-12-28T00:00:00,2025-12-28T00:00:00,360,359,True
2025-12-28,6,2025-12-28T06:00:00,2025-12-28T06:00:00,360,359,True
2025-12-28,12,2025-12-28T12:00:00,2025-12-28T12:00:00,360,359,True
2025-12-28,18,2025-12-28T18:00:00,2025-12-28T18:00:00,360,359,True
2025-12-29,0,2025-12-29T00:00:00,2025-12-29T00:00:00,361,360,True
2025-12-29,6,2025-12-29T06:00:00,2025-12-29T06:00:00,361,360,True
2025-12-29,12,2025-12-29T12:00:00,2025-12-29T12:00:00,361,360,True
2025-12-29,18,2025-12-29T18:00:00,2025-12-29T18:00:00,361,360,True
2025-12-30,0,2025-12-30T00:00:00,2025-12-30T00:00:00,362,361,True
2025-12-30,6,2025-12-30T06:00:00,2025-12-30T06:00:00,362,361,True
2025-12-30,12,2025-12-30T12:00:00,2025-12-30T12:00:00,362,361,True
2025-12-30,18,2025-12-30T18:00:00,2025-12-30T18:00:00,362,361,True
2025-12-31,0,2025-12-31T00:00:00,2025-12-31T00:00:00,363,362,True
2025-12-31,6,2025-12-31T06:00:00,2025-12-31T06:00:00,363,362,True
2025-12-31,12,2025-12-31T12:00:00,2025-12-31T12:00:00,363,362,True
2025-12-31,18,2025-12-31T18:00:00,2025-12-31T18:00:00,363,362,True
