strategy,date,event_hour,slot_j,slot_label,old_kwh,new_kwh,delta_kwh,legal
D,2025-11-17,6,69,11:40-11:50,784.9262666666662,811.7072516666663,26.7809850000001,True
D,2025-11-17,6,70,11:50-12:00,709.1436758333335,782.4410058333331,73.29732999999953,True
D,2025-11-17,6,71,12:00-12:10,634.92945,717.6626166666663,82.7331666666663,True
D,2025-11-17,6,72,12:10-12:20,620.3710963888888,674.6104233333331,54.239326944444315,True
D,2025-11-17,6,73,12:20-12:30,659.4911436111109,702.9041083333333,43.41296472222234,True
D,2025-11-17,6,74,12:30-12:40,660.0098916666665,760.0598583333334,100.04996666666693,True
D,2025-11-17,6,75,12:40-12:50,664.1157422222223,785.2733730555555,121.1576308333332,True
D,2025-11-17,6,76,12:50-13:00,0.0,559.0305165092552,559.0305165092552,True
D,2025-11-17,6,89,15:00-15:10,298.8950833333329,1245.5449833333332,946.6499000000003,True
D,2025-11-17,6,90,15:10-15:20,455.7608311111123,1281.1744783333334,825.413647222221,True
D,2025-11-17,6,91,15:20-15:30,344.9159736111111,1207.8589848487659,862.9430112376548,True
D,2025-11-17,6,92,15:30-15:40,419.75397499999997,568.0344083333334,148.28043333333346,True
D,2025-11-17,6,93,15:40-15:50,499.7029013888889,611.63741,111.93450861111114,True
D,2025-11-17,6,94,15:50-16:00,561.6027462499993,615.0300872222223,53.427340972222964,True
D,2025-11-17,6,95,16:00-16:10,616.3174474166683,656.5435533583321,40.22610594166383,True
D,2025-11-17,6,96,16:10-16:20,688.2057816666664,708.7139636416697,20.508181975003254,True
D,2025-11-17,12,71,12:00-12:10,717.6626166666663,634.9294500000001,-82.7331666666662,True
D,2025-11-17,12,72,12:10-12:20,674.6104233333331,620.3710963888889,-54.2393269444442,True
D,2025-11-17,12,73,12:20-12:30,702.9041083333333,659.491143611111,-43.41296472222223,True
D,2025-11-17,12,74,12:30-12:40,760.0598583333334,660.0098916666664,-100.04996666666705,True
D,2025-11-17,12,75,12:40-12:50,785.2733730555555,664.1157422222223,-121.1576308333332,True
D,2025-11-17,12,76,12:50-13:00,559.0305165092552,0.0,-559.0305165092552,True
D,2025-11-17,12,89,15:00-15:10,1245.5449833333332,362.1669333333333,-883.3780499999999,True
D,2025-11-17,12,90,15:10-15:20,1281.1744783333334,914.0186069704433,-367.15587136289,True
D,2025-11-17,12,91,15:20-15:30,1207.8589848487659,441.0560016666666,-766.8029831820993,True
D,2025-11-17,12,92,15:30-15:40,568.0344083333334,477.70327499999985,-90.33113333333358,True
D,2025-11-17,12,93,15:40-15:50,611.63741,499.70290138888896,-111.93450861111108,True
D,2025-11-17,12,94,15:50-16:00,615.0300872222223,561.6027462499994,-53.42734097222285,True
D,2025-11-17,12,95,16:00-16:10,656.5435533583321,616.3174474166682,-40.226105941663945,True
D,2025-11-17,12,96,16:10-16:20,708.7139636416697,688.2057816666663,-20.508181975003367,True
D,2025-11-18,6,73,12:20-12:30,816.668333611111,806.4819613888889,-10.18637222222219,True
D,2025-11-18,6,75,12:40-12:50,825.7435313888889,781.298420277778,-44.44511111111092,True
D,2025-11-18,6,90,15:10-15:20,1319.6100780555555,1315.4158913888887,-4.1941866666668375,True
D,2025-11-18,12,73,12:20-12:30,806.4819613888889,816.668333611111,10.18637222222219,True
D,2025-11-18,12,75,12:40-12:50,781.298420277778,825.7435313888889,44.44511111111092,True
D,2025-11-18,12,76,12:50-13:00,754.5451132178305,409.36475414375246,-345.180359074078,True
D,2025-11-18,12,90,15:10-15:20,1315.4158913888887,1319.6100780555557,4.194186666667065,True
D,2025-11-19,6,36,6:10-6:20,28.296961944444433,28.7708647222222,0.47390277777776646,True
D,2025-11-19,6,37,6:20-6:30,149.13437538173378,834.8619916666664,685.7276162849327,True
D,2025-11-19,6,38,6:30-6:40,37.975008333333335,477.20916779840184,439.2341594650685,True
D,2025-11-19,6,42,7:10-7:20,738.0505361111111,749.4867297222222,11.436193611111094,True
D,2025-11-19,6,43,7:20-7:30,701.859584722222,716.5850430555557,14.725458333333677,True
D,2025-11-19,6,45,7:40-7:50,1374.3664677777774,1409.0927419444442,34.726274166666826,True
D,2025-11-19,6,64,10:50-11:00,180.133672222222,204.9837225000001,24.85005027777811,True
D,2025-11-19,6,66,11:10-11:20,915.6348491666665,919.4205188888886,3.78566972222211,True
D,2025-11-19,6,68,11:30-11:40,867.787366666667,879.9437666666663,12.15639999999928,True
D,2025-11-19,6,69,11:40-11:50,876.6681983333334,893.3725430555551,16.704344722221663,True
D,2025-11-19,6,70,11:50-12:00,853.1161358333334,875.5677586111108,22.451622777777402,True
D,2025-11-19,6,71,12:00-12:10,774.7814833333333,802.1769666666665,27.39548333333323,True
D,2025-11-19,6,72,12:10-12:20,702.9602061111112,753.4566566666665,50.49645055555527,True
D,2025-11-19,6,73,12:20-12:30,677.7431263888886,767.0636516666667,89.32052527777807,True
D,2025-11-19,6,74,12:30-12:40,678.4768333333335,785.496125,107.0192916666665,True
D,2025-11-19,6,75,12:40-12:50,687.630467777778,803.2598122222221,115.62934444444409,True
D,2025-11-19,6,89,15:00-15:10,920.4706704629625,1213.0226833333331,292.5520128703706,True
D,2025-11-19,6,90,15:10-15:20,1218.1545069444442,1253.1992319444444,35.0447250000002,True
D,2025-11-19,6,91,15:20-15:30,419.9457886111111,1176.5979946604916,756.6522060493805,True
D,2025-11-19,6,92,15:30-15:40,458.7463499999998,542.6261666666664,83.87981666666667,True
D,2025-11-19,6,93,15:40-15:50,509.60255638888907,589.2698094444445,79.66725305555542,True
D,2025-11-19,6,94,15:50-16:00,549.5146144444445,589.7518244444445,40.237210000000005,True
D,2025-11-19,6,95,16:00-16:10,593.7941333333332,619.7339251666664,25.939791833333175,True
D,2025-11-19,6,96,16:10-16:20,646.4785002777779,713.8694558333333,67.39095555555537,True
D,2025-11-19,6,97,16:20-16:30,729.8865422222223,751.4000852777779,21.5135430555556,True
D,2025-11-19,6,98,16:30-16:40,756.4782916666667,798.9354895061738,42.4571978395071,True
D,2025-11-19,6,99,16:40-16:50,827.5967969444443,830.4877141666669,2.8909172222225834,True
D,2025-11-19,12,71,12:00-12:10,802.1769666666665,774.7814833333334,-27.395483333333118,True
D,2025-11-19,12,72,12:10-12:20,753.4566566666665,702.9602061111113,-50.49645055555516,True
D,2025-11-19,12,73,12:20-12:30,767.0636516666667,545.532923186957,-221.53072847970975,True
D,2025-11-19,12,74,12:30-12:40,785.496125,678.4768333333334,-107.01929166666662,True
D,2025-11-19,12,75,12:40-12:50,803.2598122222221,687.630467777778,-115.62934444444409,True
D,2025-11-19,12,76,12:50-13:00,585.3109084956076,17.446155833333364,-567.8647526622742,True
D,2025-11-19,12,89,15:00-15:10,1213.0226833333331,920.4706704629624,-292.55201287037073,True
D,2025-11-19,12,90,15:10-15:20,1253.1992319444444,1218.1545069444444,-35.04472499999997,True
D,2025-11-19,12,91,15:20-15:30,1176.5979946604916,419.94578861111114,-756.6522060493805,True
D,2025-11-19,12,92,15:30-15:40,542.6261666666664,458.74634999999967,-83.87981666666678,True
D,2025-11-19,12,93,15:40-15:50,589.2698094444445,509.6025563888891,-79.66725305555536,True
D,2025-11-19,12,94,15:50-16:00,589.7518244444445,549.5146144444446,-40.23720999999989,True
D,2025-11-19,12,95,16:00-16:10,619.7339251666664,593.7941333333332,-25.939791833333175,True
D,2025-11-19,12,96,16:10-16:20,713.8694558333333,646.4785002777778,-67.39095555555548,True
D,2025-11-19,12,97,16:20-16:30,751.4000852777779,729.8865422222224,-21.513543055555488,True
D,2025-11-19,12,98,16:30-16:40,798.9354895061738,756.4782916666668,-42.45719783950699,True
D,2025-11-19,12,99,16:40-16:50,830.4877141666669,827.5967969444443,-2.8909172222225834,True
D,2025-11-20,6,66,11:10-11:20,718.2393944444445,776.18525,57.945855555555454,True
D,2025-11-20,6,67,11:20-11:30,0.0,427.84367717874096,427.84367717874096,True
D,2025-11-20,6,68,11:30-11:40,538.1977462425288,759.7435333333328,221.54578709080408,True
D,2025-11-20,6,69,11:40-11:50,751.3352727777781,776.1000975,24.764824722221874,True
D,2025-11-20,6,72,12:10-12:20,716.550810277778,696.7494263888888,-19.80138388888929,True
D,2025-11-20,6,73,12:20-12:30,718.9868363888888,690.0549877777776,-28.931848611111263,True
D,2025-11-20,6,74,12:30-12:40,682.2318750000003,722.7565833333333,40.524708333333024,True
D,2025-11-20,6,75,12:40-12:50,633.1628211111109,732.5968263888888,99.43400527777783,True
D,2025-11-20,12,72,12:10-12:20,696.7494263888888,716.5508102777782,19.801383888889404,True
D,2025-11-20,12,73,12:20-12:30,690.0549877777776,718.986836388889,28.931848611111377,True
D,2025-11-20,12,74,12:30-12:40,722.7565833333333,753.2293416666669,30.47275833333356,True
D,2025-11-20,12,75,12:40-12:50,732.5968263888888,727.6294883333334,-4.967338055555388,True
D,2025-11-21,6,66,11:10-11:20,0.0,643.7592194444446,643.7592194444446,True
D,2025-11-21,6,69,11:40-11:50,0.0,530.2341914869836,530.2341914869836,True
D,2025-11-21,6,70,11:50-12:00,0.0,652.9260197222222,652.9260197222222,True
D,2025-11-21,6,71,12:00-12:10,515.9424499999998,644.7552166666665,128.81276666666668,True
D,2025-11-21,6,72,12:10-12:20,505.9411338888891,633.0413866666665,127.10025277777743,True
D,2025-11-21,6,73,12:20-12:30,0.0,586.7758666666664,586.7758666666664,True
D,2025-11-21,6,74,12:30-12:40,27.231340964748796,600.0513916666666,572.8200507019178,True
D,2025-11-21,6,75,12:40-12:50,516.3610422222223,609.4631033333333,93.10206111111097,True
D,2025-11-21,12,71,12:00-12:10,644.7552166666665,0.0,-644.7552166666665,True
D,2025-11-21,12,72,12:10-12:20,633.0413866666665,0.0,-633.0413866666665,True
D,2025-11-21,12,73,12:20-12:30,586.7758666666664,0.0,-586.7758666666664,True
D,2025-11-21,12,74,12:30-12:40,600.0513916666666,0.0,-600.0513916666666,True
D,2025-11-21,12,75,12:40-12:50,609.4631033333333,0.0,-609.4631033333333,True
D,2025-11-22,6,72,12:10-12:20,449.274307222222,408.11172166666654,-41.16258555555544,True
D,2025-11-22,6,74,12:30-12:40,524.0478166666664,393.46322499999997,-130.58459166666648,True
D,2025-11-22,6,75,12:40-12:50,557.532104722222,400.0945224999999,-157.4375822222221,True
D,2025-11-22,12,71,12:00-12:10,466.3960333333334,0.0,-466.3960333333334,True
D,2025-11-22,12,72,12:10-12:20,408.11172166666654,0.0,-408.11172166666654,True
D,2025-11-22,12,73,12:20-12:30,100.3602786889805,0.0,-100.3602786889805,True
D,2025-11-22,12,74,12:30-12:40,393.46322499999997,0.0,-393.46322499999997,True
D,2025-11-22,12,75,12:40-12:50,400.0945224999999,0.0,-400.0945224999999,True
D,2025-11-23,6,39,6:40-6:50,0.0,131.7378426317307,131.7378426317307,True
D,2025-11-23,6,40,6:50-7:00,0.0,723.7530183333332,723.7530183333332,True
D,2025-11-23,6,41,7:0-7:10,167.2210520483991,698.3325833333331,531.111531284934,True
D,2025-11-23,6,43,7:20-7:30,597.0596908333332,605.8492483333334,8.789557500000228,True
D,2025-11-23,6,44,7:30-7:40,527.5978249999998,1365.2645333333335,837.6667083333336,True
D,2025-11-23,6,45,7:40-7:50,1273.3014558333334,1332.03928,58.73782416666654,True
D,2025-11-23,6,46,7:50-8:00,0.0,526.3341375000002,526.3341375000002,True
D,2025-11-23,6,64,10:50-11:00,0.0,11.509247222222143,11.509247222222143,True
D,2025-11-23,6,66,11:10-11:20,642.4539536415868,688.1338230555554,45.679869413968504,True
D,2025-11-23,6,68,11:30-11:40,0.0,470.6585821029039,470.6585821029039,True
D,2025-11-23,6,69,11:40-11:50,368.8602964585714,598.7036338888887,229.84333743031732,True
D,2025-11-23,6,70,11:50-12:00,569.521685,574.7176269444445,5.195941944444485,True
D,2025-11-23,6,71,12:00-12:10,514.2822500000001,521.4935833333333,7.211333333333187,True
D,2025-11-23,6,72,12:10-12:20,476.1153769444445,502.1394638888888,26.02408694444432,True
D,2025-11-23,6,91,15:20-15:30,259.064715,348.52889833333325,89.46418333333327,True
D,2025-11-23,6,92,15:30-15:40,319.45143333333357,378.78458333333333,59.33314999999976,True
D,2025-11-23,12,71,12:00-12:10,521.4935833333333,547.0980833333334,25.604500000000144,True
D,2025-11-23,12,72,12:10-12:20,502.1394638888888,517.7944083333331,15.654944444444254,True
D,2025-11-23,12,76,12:50-13:00,0.0,445.63888583333323,445.63888583333323,True
D,2025-11-23,12,91,15:20-15:30,348.52889833333325,259.06471500000004,-89.46418333333321,True
D,2025-11-23,12,92,15:30-15:40,378.78458333333333,319.4514333333335,-59.33314999999982,True
D,2025-11-23,18,107,18:00-18:10,600.9118333333333,657.5395166666666,56.627683333333266,True
D,2025-11-23,18,108,18:10-18:20,236.57767933333434,610.8414438888889,374.26376455555453,True
D,2025-11-23,18,109,18:20-18:30,594.5133675000001,606.2180794444445,11.704711944444398,True
D,2025-11-23,18,110,18:30-18:40,588.8763333333335,615.9008833333334,27.024549999999863,True
D,2025-11-23,18,111,18:40-18:50,595.9443141666667,643.7383363888888,47.79402222222211,True
D,2025-11-23,18,112,18:50-19:00,425.75241604839886,647.8928937037027,222.14047765530387,True
D,2025-11-23,18,121,20:20-20:30,0.0,136.52410346506508,136.52410346506508,True
D,2025-11-24,6,35,6:00-6:10,4.9694166666668025,4.986550000000079,0.017133333333276823,True
D,2025-11-24,6,37,6:20-6:30,9.686851666666712,12.972351666666782,3.28550000000007,True
D,2025-11-24,6,38,6:30-6:40,19.66781666666668,24.60050000000001,4.93268333333333,True
D,2025-11-24,6,68,11:30-11:40,567.416880983257,607.9066641005478,40.48978311729081,True
D,2025-11-24,6,69,11:40-11:50,631.3399641666667,642.1194919444445,10.77952777777773,True
D,2025-11-24,6,72,12:10-12:20,587.9852827777776,598.7857391666666,10.800456388889074,True
D,2025-11-24,12,71,12:00-12:10,614.6635000000002,668.3470166666668,53.683516666666605,True
D,2025-11-24,12,72,12:10-12:20,598.7857391666666,658.2936002777776,59.50786111111097,True
D,2025-11-24,12,73,12:20-12:30,590.2854155555556,615.9648377777777,25.679422222222115,True
D,2025-11-24,12,74,12:30-12:40,613.502367975313,627.2273416666665,13.724973691353512,True
D,2025-11-25,6,64,10:50-11:00,207.1142133333334,175.3760261111113,-31.73818722222211,True
D,2025-11-25,6,69,11:40-11:50,939.1661808333331,931.6285163888889,-7.537664444444204,True
D,2025-11-25,6,70,11:50-12:00,985.4088108333335,911.6522894444442,-73.75652138888927,True
D,2025-11-25,6,71,12:00-12:10,948.3865666666669,816.1833999999999,-132.20316666666702,True
D,2025-11-25,6,72,12:10-12:20,908.5315191666665,740.9934836111108,-167.53803555555567,True
D,2025-11-25,6,73,12:20-12:30,919.0788483333331,725.5808913888886,-193.49795694444447,True
D,2025-11-25,6,74,12:30-12:40,890.8763716983312,737.5345166666666,-153.34185503166464,True
D,2025-11-25,6,75,12:40-12:50,964.3185441666666,745.5638119444444,-218.75473222222217,True
D,2025-11-25,6,77,13:00-13:10,234.28739999999993,45.63263333333316,-188.65476666666677,True
D,2025-11-25,6,78,13:10-13:20,124.95851220988024,0.0,-124.95851220988024,True
D,2025-11-25,6,79,13:20-13:30,256.75490111111117,119.37026333333336,-137.3846377777778,True
D,2025-11-25,6,80,13:30-13:40,171.29437499999972,61.599809451601615,-109.6945655483981,True
D,2025-11-25,6,81,13:40-13:50,186.48976083333343,0.0,-186.48976083333343,True
D,2025-11-25,6,94,15:50-16:00,838.2820233333331,819.6320091666666,-18.650014166666438,True
D,2025-11-25,6,95,16:00-16:10,892.38155,880.7736333333334,-11.607916666666597,True
D,2025-11-25,12,71,12:00-12:10,816.1833999999999,883.4569333333334,67.27353333333349,True
D,2025-11-25,12,72,12:10-12:20,740.9934836111108,811.0582002777778,70.06471666666698,True
D,2025-11-25,12,73,12:20-12:30,725.5808913888886,0.0,-725.5808913888886,True
D,2025-11-25,12,74,12:30-12:40,737.5345166666666,788.9587114822831,51.42419481561649,True
D,2025-11-25,12,75,12:40-12:50,745.5638119444444,824.002078611111,78.43826666666655,True
D,2025-11-25,12,76,12:50-13:00,323.2839025000002,47.09865388888875,-276.18524861111143,True
D,2025-11-25,12,77,13:00-13:10,45.63263333333316,129.65326666666624,84.02063333333308,True
D,2025-11-25,12,79,13:20-13:30,119.37026333333336,174.737541111111,55.367277777777645,True
D,2025-11-25,12,80,13:30-13:40,61.599809451601615,22.771670388890357,-38.82813906271126,True
D,2025-11-25,12,94,15:50-16:00,819.6320091666666,838.2820233333332,18.65001416666655,True
D,2025-11-25,12,95,16:00-16:10,880.7736333333334,892.3815499999998,11.607916666666483,True
D,2025-11-26,6,35,6:00-6:10,13.95591666666678,13.97790000000009,0.02198333333330993,True
D,2025-11-26,6,37,6:20-6:30,19.76914944444445,521.9722448261768,502.2030953817324,True
D,2025-11-26,6,38,6:30-6:40,32.5212333333335,37.433891666666796,4.912658333333297,True
D,2025-11-26,6,39,6:40-6:50,797.9745978265255,811.6618650000003,13.687267173474766,True
D,2025-11-26,6,40,6:50-7:00,834.7522805555557,836.0977477777778,1.3454672222221689,True
D,2025-11-26,6,44,7:30-7:40,1442.2109914193663,1463.7631666666666,21.552175247300283,True
D,2025-11-26,6,45,7:40-7:50,1357.1172566666667,1391.8880141666666,34.770757499999945,True
D,2025-11-26,6,46,7:50-8:00,596.0190241666664,626.3523441666669,30.333320000000413,True
D,2025-11-26,6,64,10:50-11:00,85.47177777777802,88.74626000000012,3.2744822222221046,True
D,2025-11-26,6,65,11:00-11:10,97.83938333333344,115.26561666666657,17.42623333333313,True
D,2025-11-26,6,71,12:00-12:10,908.8892333333336,859.95275,-48.93648333333351,True
D,2025-11-26,6,72,12:10-12:20,849.0081155555555,768.0196116666666,-80.98850388888889,True
D,2025-11-26,6,73,12:20-12:30,839.7199852777777,803.664451666667,-36.05553361111072,True
D,2025-11-26,6,77,13:00-13:10,128.73046666666664,72.7108499999996,-56.01961666666705,True
D,2025-11-26,6,79,13:20-13:30,218.1187455555555,0.0,-218.1187455555555,True
D,2025-11-26,6,89,15:00-15:10,1269.5559,1212.5764000000001,-56.979499999999916,True
D,2025-11-26,6,90,15:10-15:20,1344.675747222222,1334.3810733333332,-10.294673888888838,True
D,2025-11-26,6,93,15:40-15:50,1440.3860213888888,1321.3049606869645,-119.08106070192434,True
D,2025-11-26,12,71,12:00-12:10,859.95275,885.3273,25.37455,True
D,2025-11-26,12,72,12:10-12:20,768.0196116666666,799.6416755555554,31.62206388888876,True
D,2025-11-26,12,73,12:20-12:30,803.664451666667,839.7199852777778,36.05553361111083,True
D,2025-11-26,12,77,13:00-13:10,72.7108499999996,128.73046666666664,56.01961666666705,True
D,2025-11-26,12,79,13:20-13:30,0.0,218.11874555555553,218.11874555555553,True
D,2025-11-26,12,89,15:00-15:10,1212.5764000000001,1269.5559,56.979499999999916,True
D,2025-11-26,12,90,15:10-15:20,1334.3810733333332,1344.6757472222223,10.294673888889065,True
D,2025-11-26,12,93,15:40-15:50,1321.3049606869645,1440.386021388889,119.08106070192457,True
D,2025-11-27,6,35,6:00-6:10,11.99450000000013,12.01993333333337,0.025433333333239716,True
D,2025-11-27,6,37,6:20-6:30,60.653042499999856,207.2998215206229,146.64677902062306,True
D,2025-11-27,6,39,6:40-6:50,688.3452828817344,797.7754780555557,109.43019517382129,True
D,2025-11-27,6,44,7:30-7:40,1433.4948583333335,1459.6224666666667,26.127608333333228,True
D,2025-11-27,6,45,7:40-7:50,1332.7942558333332,1370.7029355555555,37.90867972222236,True
D,2025-11-27,6,46,7:50-8:00,577.5018241666663,611.5342636111111,34.032439444444776,True
D,2025-11-27,6,64,10:50-11:00,161.68966444444425,168.65814749999993,6.96848305555568,True
D,2025-11-27,6,67,11:20-11:30,92.35021333333339,355.4561861499241,263.10597281659074,True
D,2025-11-27,6,68,11:30-11:40,742.9654253165928,856.5059416666666,113.54051635007374,True
D,2025-11-27,6,70,11:50-12:00,788.4801758333333,801.1608233333334,12.680647500000077,True
D,2025-11-27,6,71,12:00-12:10,725.3738166666668,755.6754,30.301583333333156,True
D,2025-11-27,6,72,12:10-12:20,676.0426913888888,734.5434930555557,58.500801666666916,True
D,2025-11-27,6,73,12:20-12:30,688.9640444444443,763.6302013888888,74.66615694444454,True
D,2025-11-27,6,74,12:30-12:40,734.6014499999999,793.8501083333334,59.24865833333354,True
D,2025-11-27,6,75,12:40-12:50,740.0546549999999,805.5302427777779,65.47558777777795,True
D,2025-11-27,12,71,12:00-12:10,755.6754,725.3738166666668,-30.301583333333156,True
D,2025-11-27,12,72,12:10-12:20,734.5434930555557,676.0426913888889,-58.5008016666668,True
D,2025-11-27,12,73,12:20-12:30,763.6302013888888,688.9640444444444,-74.66615694444442,True
D,2025-11-27,12,74,12:30-12:40,793.8501083333334,734.6014499999998,-59.24865833333365,True
D,2025-11-27,12,75,12:40-12:50,805.5302427777779,740.0546549999999,-65.47558777777795,True
D,2025-11-28,6,71,12:00-12:10,509.9215166666669,549.8024187037133,39.88090203704644,True
D,2025-11-28,6,72,12:10-12:20,471.9806713888888,548.0915274999999,76.11085611111105,True
D,2025-11-28,6,89,15:00-15:10,130.85956777777594,162.73474999999996,31.875182222224026,True
D,2025-11-28,12,71,12:00-12:10,549.8024187037133,0.0,-549.8024187037133,True
D,2025-11-28,12,72,12:10-12:20,548.0915274999999,0.0,-548.0915274999999,True
D,2025-11-28,12,73,12:20-12:30,459.7801419444443,0.0,-459.7801419444443,True
D,2025-11-28,12,74,12:30-12:40,476.261133333333,0.0,-476.261133333333,True
D,2025-11-28,12,75,12:40-12:50,488.61328055555566,0.0,-488.61328055555566,True
D,2025-11-28,12,89,15:00-15:10,162.73474999999996,130.85956777777594,-31.875182222224026,True
D,2025-11-29,6,66,11:10-11:20,757.7008138305864,699.259490277778,-58.4413235528084,True
D,2025-11-29,6,69,11:40-11:50,819.6988666666667,691.4992611111111,-128.19960555555565,True
D,2025-11-29,6,70,11:50-12:00,822.1732616666665,706.3950638888886,-115.7781977777779,True
D,2025-11-29,6,71,12:00-12:10,825.1093333333334,650.3364999999999,-174.77283333333355,True
D,2025-11-29,6,72,12:10-12:20,783.9704294444443,570.8197338888888,-213.15069555555556,True
D,2025-11-29,6,73,12:20-12:30,763.3041955555552,588.7606286111111,-174.54356694444414,True
D,2025-11-29,6,74,12:30-12:40,773.9004166666664,658.1965749999998,-115.70384166666656,True
D,2025-11-29,6,75,12:40-12:50,782.3295527777778,644.056997222222,-138.27255555555587,True
D,2025-11-29,6,76,12:50-13:00,108.3529097222222,30.483416787040937,-77.86949293518126,True
D,2025-11-29,6,89,15:00-15:10,74.56408333333377,0.8387166666668691,-73.7253666666669,True
D,2025-11-29,6,90,15:10-15:20,501.65823545953106,143.6543980277758,-358.00383743175524,True
D,2025-11-29,6,92,15:30-15:40,220.2139333333334,209.79277993827182,-10.421153395061566,True
D,2025-11-29,12,71,12:00-12:10,650.3364999999999,0.0,-650.3364999999999,True
D,2025-11-29,12,72,12:10-12:20,570.8197338888888,0.0,-570.8197338888888,True
D,2025-11-29,12,73,12:20-12:30,588.7606286111111,0.0,-588.7606286111111,True
D,2025-11-29,12,74,12:30-12:40,658.1965749999998,0.0,-658.1965749999998,True
D,2025-11-29,12,75,12:40-12:50,644.056997222222,23.24458540918448,-620.8124118130374,True
D,2025-11-29,12,76,12:50-13:00,30.483416787040937,0.0,-30.483416787040937,True
D,2025-11-29,12,89,15:00-15:10,0.8387166666668691,74.56408333333377,73.7253666666669,True
D,2025-11-29,12,90,15:10-15:20,143.6543980277758,501.6582354595311,358.0038374317553,True
D,2025-11-29,12,92,15:30-15:40,209.79277993827182,220.21393333333336,10.421153395061538,True
D,2025-11-30,6,40,6:50-7:00,311.78894149284406,703.7146530298812,391.92571153703716,True
D,2025-11-30,6,41,7:0-7:10,713.8782333333331,725.5029499999999,11.624716666666814,True
D,2025-11-30,6,44,7:30-7:40,563.4304749999999,1398.3322500000002,834.9017750000003,True
D,2025-11-30,6,45,7:40-7:50,1279.5980874999998,1333.1505049999998,53.55241750000005,True
D,2025-11-30,6,67,11:20-11:30,36.44231611111104,638.7154246655896,602.2731085544785,True
D,2025-11-30,6,71,12:00-12:10,785.3702666666667,777.6807833333332,-7.689483333333442,True
D,2025-11-30,6,72,12:10-12:20,741.6190005555554,725.6662313888886,-15.952769166666826,True
D,2025-11-30,6,89,15:00-15:10,470.0547683209829,820.1960001234556,350.14123180247276,True
D,2025-11-30,6,90,15:10-15:20,1067.002767728396,1135.6385891666669,68.6358214382708,True
D,2025-11-30,6,91,15:20-15:30,376.41072686111085,488.10209611111077,111.69136924999992,True
D,2025-11-30,6,92,15:30-15:40,409.50791666666674,469.9969250000001,60.489008333333345,True
D,2025-11-30,6,93,15:40-15:50,454.76941222222234,492.5290300904864,37.75961786826406,True
D,2025-11-30,12,71,12:00-12:10,777.6807833333332,785.3702666666668,7.6894833333335555,True
D,2025-11-30,12,72,12:10-12:20,725.6662313888886,739.6001022222218,13.93387083333323,True
D,2025-11-30,12,76,12:50-13:00,127.84097361111104,709.7768191666667,581.9358455555556,True
D,2025-11-30,12,89,15:00-15:10,820.1960001234556,1018.2950391399603,198.09903901650466,True
D,2025-11-30,12,90,15:10-15:20,1135.6385891666669,1165.5772558333333,29.93866666666645,True
D,2025-11-30,12,91,15:20-15:30,488.10209611111077,408.7490344444443,-79.35306166666646,True
D,2025-11-30,12,92,15:30-15:40,469.9969250000001,447.10795833333333,-22.88896666666676,True
D,2025-11-30,12,93,15:40-15:50,492.5290300904864,454.7694122222224,-37.759617868264,True
D,2025-12-01,6,71,12:00-12:10,838.3994500000002,780.7306166666667,-57.66883333333351,True
D,2025-12-01,6,72,12:10-12:20,825.6598955555554,733.4562777777778,-92.2036177777776,True
D,2025-12-01,6,73,12:20-12:30,847.997773611111,798.2443622222222,-49.75341138888882,True
D,2025-12-01,6,77,13:00-13:10,305.2898114864436,282.3685458721469,-22.921265614296715,True
D,2025-12-01,12,71,12:00-12:10,780.7306166666667,838.3994500000003,57.66883333333362,True
D,2025-12-01,12,72,12:10-12:20,733.4562777777778,791.5275416666661,58.071263888888325,True
D,2025-12-01,12,73,12:20-12:30,798.2443622222222,847.9977736111111,49.753411388888935,True
D,2025-12-01,12,77,13:00-13:10,282.3685458721469,305.2898114864437,22.92126561429677,True
D,2025-12-02,6,47,8:00-8:10,41.242033333333325,44.68128333333311,3.439249999999788,True
D,2025-12-02,6,68,11:30-11:40,1120.413508333333,1085.4342166666665,-34.97929166666654,True
D,2025-12-02,6,69,11:40-11:50,1124.4066769444444,1103.6818616666665,-20.724815277777907,True
D,2025-12-02,6,70,11:50-12:00,1129.3737963888889,1073.2007541666667,-56.17304222222219,True
D,2025-12-02,6,71,12:00-12:10,1079.5882833333335,961.9586166666666,-117.62966666666694,True
D,2025-12-02,6,72,12:10-12:20,1030.5872269444444,874.6308730555555,-155.95635388888888,True
D,2025-12-02,6,73,12:20-12:30,1026.4851422222218,909.1870919444444,-117.2980502777774,True
D,2025-12-02,6,74,12:30-12:40,1048.2978083333333,1003.20485,-45.092958333333286,True
D,2025-12-02,6,75,12:40-12:50,1064.4453205555556,996.8717155555555,-67.57360500000004,True
D,2025-12-02,6,77,13:00-13:10,404.12896001561234,178.16983333333326,-225.95912668227908,True
D,2025-12-02,6,78,13:10-13:20,256.3323572222224,237.58456277777793,-18.74779444444448,True
D,2025-12-02,6,79,13:20-13:30,350.4475675000001,297.019878888889,-53.42768861111108,True
D,2025-12-02,6,80,13:30-13:40,367.7223416666666,351.58082499999966,-16.141516666666917,True
D,2025-12-02,6,89,15:00-15:10,1338.7009333333333,1317.4150333333334,-21.285899999999856,True
D,2025-12-02,12,71,12:00-12:10,961.9586166666666,973.4600499999998,11.501433333333239,True
