date,slot_i,start,price,contract_kwh,net_actual_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtail_kwh,soc_start,soc_end,soc_balance_residual,power_balance_slack,grid_import_kwh,unused_contract_kwh,pv_curtail_kwh,supply_surplus_kwh,battery_dump_kwh,physical_balance_residual,execution_mode
2025-02-01,22,03:40,0.4353,525.0621,518.3097333333333,0.0,0.0,0.0,0.0,2423.856814182899,2423.856814182899,0.0,6.752366666666717,518.3097333333333,6.752366666666717,0.0,6.752366666666717,0.0,0.0,measured_current_mpc
2025-02-01,23,03:50,0.436,519.3723333333334,509.13346666666666,0.0,0.0,0.0,0.0,2423.856814182899,2423.856814182899,0.0,10.238866666666695,509.13346666666666,10.238866666666695,0.0,10.238866666666695,0.0,0.0,measured_current_mpc
2025-02-01,24,04:00,0.4378,515.7083333333333,483.6166666666666,0.0,0.0,0.0,0.0,2423.856814182899,2423.856814182899,0.0,32.09166666666664,483.6166666666666,32.09166666666664,0.0,32.09166666666664,0.0,0.0,measured_current_mpc
2025-02-01,25,04:10,0.4401,541.6666666666665,491.1868,0.0,0.0,0.0,0.0,2423.856814182899,2423.856814182899,0.0,50.47986666666651,491.1868,50.47986666666651,0.0,50.47986666666651,0.0,0.0,measured_current_mpc
2025-02-01,26,04:20,0.4389,552.4195166666666,504.64528333333334,0.0,0.0,0.0,0.0,2423.856814182899,2423.856814182899,0.0,47.77423333333326,504.64528333333334,47.77423333333326,0.0,47.77423333333326,0.0,0.0,measured_current_mpc
2025-02-01,27,04:30,0.4364,576.345,505.57833333333326,0.0,0.0,0.0,0.0,2423.856814182899,2423.856814182899,0.0,70.76666666666677,505.57833333333326,70.76666666666677,0.0,70.76666666666677,0.0,0.0,measured_current_mpc
2025-02-01,28,04:40,0.4393,581.5336833333331,503.23096666666663,0.0,0.0,0.0,0.0,2423.856814182899,2423.856814182899,0.0,78.30271666666647,503.23096666666663,78.30271666666647,0.0,78.30271666666647,0.0,0.0,measured_current_mpc
2025-02-01,29,04:50,0.4422,574.3327333333332,502.84675000000004,0.0,0.0,0.0,0.0,2423.856814182899,2423.856814182899,0.0,71.48598333333314,502.84675000000004,71.48598333333314,0.0,71.48598333333314,0.0,0.0,measured_current_mpc
2025-02-01,30,05:00,0.4395,565.7766666666666,499.64166666666665,0.0,0.0,0.0,0.0,2423.856814182899,2423.856814182899,0.0,66.13499999999999,499.64166666666665,66.13499999999999,0.0,66.13499999999999,0.0,0.0,measured_current_mpc
2025-02-01,31,05:10,0.4333,523.0044333333333,488.78358333333335,34.22084999999993,0.0,0.0,0.0,2423.856814182899,2456.321563022991,8.526512829121202e-14,0.0,523.0044333333333,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-02-01,32,05:20,0.4439,520.2987333333333,498.51543333333336,21.78329999999994,0.0,0.0,0.0,2456.321563022991,2476.987015909415,3.552713678800501e-14,0.0,520.2987333333333,0.0,0.0,0.0,0.0,0.0,measured_current_mpc
2025-02-01,33,05:30,0.4301,1386.9466666666665,529.2233333333334,833.3333333333333,0.0,0.0,0.0,2476.987015909415,3267.5564309515094,-2.2737367544323206e-13,24.389999999999873,1362.5566666666666,24.389999999999873,0.0,24.389999999999873,0.0,0.0,measured_current_mpc
2025-02-01,34,05:40,0.3713,1439.5321833333333,547.4103166666666,833.3333333333333,0.0,0.0,0.0,3267.5564309515094,4058.1258459936043,2.2737367544323206e-13,58.78853333333336,1380.74365,58.78853333333336,0.0,58.78853333333336,0.0,0.0,measured_current_mpc
