strategy,date,event_hour,soc_kwh,scenario_count,node_count,objective,solve_seconds,max_eq_residual,max_ub_violation,latest_history_day,continuation_first_time
D,2025-01-04,6,10800.0,2,5,71376.29211278,0.012249100000190083,9.094947017729282e-13,2.2737367544323206e-13,1,2025-01-05 00:10:00
D,2025-01-04,12,10800.0,2,3,47742.053297077495,0.010606499999994412,9.094947017729282e-13,1.1368683772161603e-13,1,2025-01-05 00:10:00
D,2025-01-04,18,10800.0,2,1,35006.665289411096,0.008814699998765718,9.094947017729282e-13,1.1368683772161603e-13,1,2025-01-05 00:10:00
D,2025-01-05,0,8606.536894318771,2,7,33788.02918710962,0.0158424000001105,9.094947017729282e-13,1.1368683772161603e-13,2,
D,2025-01-05,6,8184.056927998124,3,6,65076.577411006445,0.0178172000014456,9.094947017729282e-13,1.1368683772161603e-13,2,2025-01-06 00:10:00
D,2025-01-05,12,7340.818816505729,3,3,49723.48479513061,0.017452400003094226,9.094947017729282e-13,1.1368683772161603e-13,2,2025-01-06 00:10:00
D,2025-01-05,18,8497.545703416457,3,1,50360.12881201977,0.015056700001878198,1.8189894035458565e-12,1.1368683772161603e-13,2,2025-01-06 00:10:00
D,2025-01-06,0,9431.283793037534,3,9,44560.49085928814,0.028243600001587765,1.8189894035458565e-12,1.5161205624281138e-12,3,
D,2025-01-06,6,9850.391749788456,3,6,78021.45124729195,0.018875699999625795,9.094947017729282e-13,1.1368683772161603e-13,3,2025-01-07 00:10:00
D,2025-01-06,12,10800.0,3,3,56732.21313491406,0.018255999999382766,1.8189894035458565e-12,1.1368683772161603e-13,3,2025-01-07 00:10:00
D,2025-01-06,18,9432.670698190648,3,1,60829.17126417759,0.01555450000159908,9.094947017729282e-13,1.1368683772161603e-13,3,2025-01-07 00:10:00
D,2025-01-07,0,10431.463519124592,3,9,63124.394075926066,0.025833200001216028,1.8189894035458565e-12,2.1600499167107046e-12,4,
D,2025-01-07,6,10800.0,3,6,72752.1484890387,0.020919700000376906,4.547473508864641e-13,1.1368683772161603e-13,4,2025-01-08 00:10:00
D,2025-01-07,12,10800.0,3,3,55061.325194016434,0.017367799999192357,1.8189894035458565e-12,2.2737367544323206e-13,4,2025-01-08 00:10:00
D,2025-01-07,18,8531.147342873352,3,1,57740.904329745914,0.013863399999536341,9.094947017729282e-13,1.1368683772161603e-13,4,2025-01-08 00:10:00
D,2025-01-08,0,10542.421410979081,3,9,68973.20505569958,0.025284299998020288,1.8189894035458565e-12,1.3926637620897964e-12,5,
D,2025-01-08,6,10800.0,3,6,69978.08427160386,0.01976490000015474,4.547473508864641e-13,2.8421709430404007e-13,5,2025-01-09 00:10:00
D,2025-01-08,12,10800.0,3,3,53580.203920554384,0.01585989999875892,1.8189894035458565e-12,1.7053025658242404e-13,5,2025-01-09 00:10:00
D,2025-01-08,18,10107.943568038516,3,1,50967.87832710053,0.01611860000048182,9.094947017729282e-13,1.1368683772161603e-13,5,2025-01-09 00:10:00
D,2025-01-09,0,10744.851764513967,3,9,64286.73197575282,0.02477539999745204,1.8189894035458565e-12,1.0231815394945443e-12,6,
D,2025-01-09,6,10800.0,3,6,70922.76439370483,0.019581500000640517,9.094947017729282e-13,2.2737367544323206e-13,6,2025-01-10 00:10:00
D,2025-01-09,12,10800.0,3,3,52658.558710792015,0.018384800001513213,1.8189894035458565e-12,2.2737367544323206e-13,6,2025-01-10 00:10:00
D,2025-01-09,18,10529.381079670196,3,1,44339.552331328465,0.015300300001399592,1.8189894035458565e-12,1.1368683772161603e-13,6,2025-01-10 00:10:00
D,2025-01-10,0,10612.198788665084,3,9,59383.724846904406,0.02662869999767281,1.8189894035458565e-12,1.4779288903810084e-12,7,
D,2025-01-10,6,10800.0,3,6,56897.14998089497,0.02002139999967767,4.547473508864641e-13,2.2737367544323206e-13,7,2025-01-11 00:10:00
D,2025-01-10,12,10800.0,3,3,43838.023099507715,0.01638680000178283,1.8189894035458565e-12,1.1368683772161603e-13,7,2025-01-11 00:10:00
D,2025-01-10,18,9785.102880124869,3,1,27161.88550111809,0.015353100003267173,9.094947017729282e-13,1.1368683772161603e-13,7,2025-01-11 00:10:00
D,2025-01-11,0,9712.699562152386,3,9,55404.205001760674,0.02710089999891352,1.8189894035458565e-12,2.000177801164682e-12,8,
D,2025-01-11,6,10800.0,3,6,58613.00007092554,0.01933400000052643,9.094947017729282e-13,2.2737367544323206e-13,8,2025-01-12 00:10:00
D,2025-01-11,12,10800.0,3,3,43531.0902840248,0.01640899999983958,4.547473508864641e-13,1.7053025658242404e-13,8,2025-01-12 00:10:00
D,2025-01-11,18,10378.719533937407,3,1,40674.06434015177,0.01471040000251378,1.8189894035458565e-12,1.1368683772161603e-13,8,2025-01-12 00:10:00
D,2025-01-12,0,8435.829765191318,3,9,65565.63751622566,0.024522299998352537,1.8189894035458565e-12,9.094947017729282e-13,9,
D,2025-01-12,6,10800.0,3,6,74868.63400463015,0.019790299997112015,9.094947017729282e-13,2.2737367544323206e-13,9,2025-01-13 00:10:00
D,2025-01-12,12,10800.0,3,3,49534.703822838404,0.01769149999745423,1.8189894035458565e-12,1.1368683772161603e-13,9,2025-01-13 00:10:00
D,2025-01-12,18,10527.101194581102,3,1,54629.534759781825,0.016381599998567253,1.8189894035458565e-12,1.1368683772161603e-13,9,2025-01-13 00:10:00
D,2025-01-13,0,9876.151156834876,3,9,64251.73762946491,0.026564499999949476,1.8189894035458565e-12,1.6682488723773758e-12,10,
D,2025-01-13,6,10800.0,3,6,71864.6632891962,0.019586900001741014,9.094947017729282e-13,1.7053025658242404e-13,10,2025-01-14 00:10:00
D,2025-01-13,12,10800.0,3,3,48472.99333810891,0.018679200002225116,9.094947017729282e-13,2.2737367544323206e-13,10,2025-01-14 00:10:00
D,2025-01-13,18,9214.930796417239,3,1,49550.98472652804,0.014326900000014575,9.094947017729282e-13,1.1368683772161603e-13,10,2025-01-14 00:10:00
D,2025-01-14,0,10604.942844047713,3,9,63689.09220396307,0.02673480000157724,1.8189894035458565e-12,1.1368683772161603e-12,11,
D,2025-01-14,6,10800.0,3,6,70355.27141192778,0.019840699998894706,4.547473508864641e-13,2.2737367544323206e-13,11,2025-01-15 00:10:00
D,2025-01-14,12,10800.0,3,3,51401.46360976527,0.016555199999856995,1.8189894035458565e-12,2.2737367544323206e-13,11,2025-01-15 00:10:00
D,2025-01-14,18,9560.97990746384,3,1,47213.933228374604,0.014859499999147374,1.8189894035458565e-12,1.1368683772161603e-13,11,2025-01-15 00:10:00
D,2025-01-15,0,10800.0,3,9,61440.886858103826,0.02553279999847291,1.8189894035458565e-12,1.2505552149377763e-12,12,
D,2025-01-15,6,10800.0,3,6,72127.58782790191,0.019601200001488905,1.8189894035458565e-12,1.7053025658242404e-13,12,2025-01-16 00:10:00
D,2025-01-15,12,10800.0,3,3,55643.261617431504,0.017326900000625756,1.8189894035458565e-12,2.2737367544323206e-13,12,2025-01-16 00:10:00
D,2025-01-15,18,7737.424514243849,3,1,59579.870076092106,0.015194700001302408,9.094947017729282e-13,1.1368683772161603e-13,12,2025-01-16 00:10:00
D,2025-01-16,0,10800.0,3,9,61553.77573569148,0.024431499998172512,1.8189894035458565e-12,1.886490963443066e-12,13,
D,2025-01-16,6,10800.0,3,6,70581.36058884073,0.020056999997905223,1.8189894035458565e-12,2.2737367544323206e-13,13,2025-01-17 00:10:00
D,2025-01-16,12,10800.0,3,3,45788.05674619516,0.016976200000499375,9.094947017729282e-13,2.2737367544323206e-13,13,2025-01-17 00:10:00
D,2025-01-16,18,8968.41078275997,3,1,50524.96492325757,0.015599700000166195,1.8189894035458565e-12,1.1368683772161603e-13,13,2025-01-17 00:10:00
D,2025-01-17,0,10800.0,3,9,54489.22452651244,0.024573399998189416,1.8189894035458565e-12,1.5916157281026244e-12,14,
D,2025-01-17,6,10800.0,3,6,56794.638625037616,0.019113099999231054,9.094947017729282e-13,2.2737367544323206e-13,14,2025-01-18 00:10:00
D,2025-01-17,12,10800.0,3,3,40820.70017004155,0.015664999998989515,9.094947017729282e-13,1.1368683772161603e-13,14,2025-01-18 00:10:00
D,2025-01-17,18,10495.959607358005,3,1,32020.196738038645,0.01521850000062841,9.094947017729282e-13,1.1368683772161603e-13,14,2025-01-18 00:10:00
D,2025-01-18,0,8333.47531282999,3,9,56117.995716517355,0.025197099999786587,2.7284841053187847e-12,1.9326762412674725e-12,15,
D,2025-01-18,6,10800.0,3,6,57790.22466451868,0.019662200000311714,9.094947017729282e-13,2.2737367544323206e-13,15,2025-01-19 00:10:00
D,2025-01-18,12,10800.0,3,3,40948.43684363688,0.015527399998973124,9.094947017729282e-13,2.2737367544323206e-13,15,2025-01-19 00:10:00
D,2025-01-18,18,10458.204887824792,3,1,39797.4336023998,0.01433299999916926,9.094947017729282e-13,1.1368683772161603e-13,15,2025-01-19 00:10:00
D,2025-01-19,0,8356.046600933993,3,9,60755.11297490063,0.024446999999781838,1.8189894035458565e-12,4.035882739117369e-12,16,
D,2025-01-19,6,10800.0,3,6,68459.17284844935,0.022514500000397675,4.547473508864641e-13,2.2737367544323206e-13,16,2025-01-20 00:10:00
D,2025-01-19,12,10800.0,3,3,54749.819184500295,0.018539499997132225,9.094947017729282e-13,2.2737367544323206e-13,16,2025-01-20 00:10:00
D,2025-01-19,18,10744.345211342204,3,1,60399.86971373775,0.015358399999968242,9.094947017729282e-13,1.1368683772161603e-13,16,2025-01-20 00:10:00
D,2025-01-20,0,9726.109276646304,3,9,61308.81772701634,0.02453320000131498,1.8189894035458565e-12,1.7053025658242404e-12,17,
D,2025-01-20,6,10800.0,3,6,68588.17754040127,0.019827199997962452,9.094947017729282e-13,2.2737367544323206e-13,17,2025-01-21 00:10:00
D,2025-01-20,12,10800.0,3,3,53349.13333061542,0.018748900001810398,1.8189894035458565e-12,2.2737367544323206e-13,17,2025-01-21 00:10:00
D,2025-01-20,18,10789.890577208154,3,1,46012.93763507163,0.015627700002369238,9.094947017729282e-13,1.1368683772161603e-13,17,2025-01-21 00:10:00
D,2025-01-21,0,7935.53096009324,3,9,61221.50828409827,0.026095500001247274,1.8189894035458565e-12,1.2505552149377763e-12,18,
D,2025-01-21,6,10800.0,3,6,67322.0614381249,0.019235200001276098,9.094947017729282e-13,2.2737367544323206e-13,18,2025-01-22 00:10:00
D,2025-01-21,12,10800.0,3,3,57552.930102178645,0.018187699999543838,9.094947017729282e-13,2.2737367544323206e-13,18,2025-01-22 00:10:00
D,2025-01-21,18,10394.710483891453,3,1,52295.192421756015,0.01613079999879119,9.094947017729282e-13,2.2737367544323206e-13,18,2025-01-22 00:10:00
D,2025-01-22,0,5943.505887652814,3,9,63081.245542188524,0.027119200000015553,1.8189894035458565e-12,1.8189894035458565e-12,19,
D,2025-01-22,6,10800.0,3,6,72163.62891107776,0.021089499998197425,9.094947017729282e-13,2.2737367544323206e-13,19,2025-01-23 00:10:00
D,2025-01-22,12,10800.0,3,3,50375.66479426532,0.018688500000280328,1.8189894035458565e-12,2.2737367544323206e-13,19,2025-01-23 00:10:00
D,2025-01-22,18,10797.878315920461,3,1,54631.94849580945,0.015499899996939348,9.094947017729282e-13,1.7053025658242404e-13,19,2025-01-23 00:10:00
D,2025-01-23,0,7094.122130090502,3,9,60936.25671021296,0.02573340000162716,1.8189894035458565e-12,1.4779288903810084e-12,20,
D,2025-01-23,6,10800.0,3,6,69120.74048620398,0.0193241000015405,9.094947017729282e-13,2.2737367544323206e-13,20,2025-01-24 00:10:00
D,2025-01-23,12,10800.0,3,3,51515.946501378974,0.020104499999433756,1.8189894035458565e-12,2.2737367544323206e-13,20,2025-01-24 00:10:00
D,2025-01-23,18,10701.235114732408,3,1,40257.20336526256,0.0150203999983205,9.094947017729282e-13,2.2737367544323206e-13,20,2025-01-24 00:10:00
D,2025-01-24,0,5173.362430985734,3,9,51288.46844481939,0.026132399998459732,1.8189894035458565e-12,9.094947017729282e-13,21,
D,2025-01-24,6,10800.0,3,6,54407.37411555908,0.02085860000079265,2.2737367544323206e-13,2.2737367544323206e-13,21,2025-01-25 00:10:00
D,2025-01-24,12,10800.0,3,3,38504.95686910275,0.025729100001626648,1.8189894035458565e-12,1.1368683772161603e-13,21,2025-01-25 00:10:00
D,2025-01-24,18,10544.336375073357,3,1,28514.286867083538,0.021705600000132108,1.8189894035458565e-12,1.1368683772161603e-13,21,2025-01-25 00:10:00
D,2025-01-25,0,6593.499002437161,3,9,51002.52504141537,0.0260816000009072,1.8189894035458565e-12,1.3642420526593924e-12,22,
D,2025-01-25,6,10800.0,3,6,56465.31591302952,0.019831199999316595,1.8189894035458565e-12,1.7053025658242404e-13,22,2025-01-26 00:10:00
D,2025-01-25,12,10800.0,3,3,38015.708281758154,0.017737699999997858,9.094947017729282e-13,1.7053025658242404e-13,22,2025-01-26 00:10:00
D,2025-01-25,18,10585.953707392271,3,1,37348.95958757911,0.01611100000081933,9.094947017729282e-13,1.1368683772161603e-13,22,2025-01-26 00:10:00
D,2025-01-26,0,7941.789416970405,3,9,65073.397573514776,0.026119100002688356,1.8189894035458565e-12,2.2168933355715126e-12,23,
D,2025-01-26,6,10800.0,3,6,69645.94025436927,0.020324100001744227,9.094947017729282e-13,2.2737367544323206e-13,23,2025-01-27 00:10:00
D,2025-01-26,12,10800.0,3,3,53307.920518486884,0.017048300000169547,9.094947017729282e-13,1.7053025658242404e-13,23,2025-01-27 00:10:00
D,2025-01-26,18,10196.134139837386,3,1,45775.84538143501,0.016018499998608604,9.094947017729282e-13,1.7053025658242404e-13,23,2025-01-27 00:10:00
D,2025-01-27,0,5852.6713571486725,3,9,58583.373045694585,0.025373700002091937,1.8189894035458565e-12,7.958078640513122e-13,24,
D,2025-01-27,6,10800.0,3,6,71892.9062466503,0.0196990000004007,9.094947017729282e-13,2.2737367544323206e-13,24,2025-01-28 00:10:00
D,2025-01-27,12,10800.0,3,3,51029.13577849456,0.018132499997591367,1.8189894035458565e-12,2.2737367544323206e-13,24,2025-01-28 00:10:00
D,2025-01-27,18,10119.28206984391,3,1,44561.1116557448,0.016698399998858804,9.094947017729282e-13,1.7053025658242404e-13,24,2025-01-28 00:10:00
D,2025-01-28,0,4032.458879617931,3,9,61770.20707936929,0.025213500000973,1.8189894035458565e-12,2.0463630789890885e-12,25,
D,2025-01-28,6,10800.0,3,6,72785.95482753287,0.01938279999740189,9.094947017729282e-13,2.2737367544323206e-13,25,2025-01-29 00:10:00
D,2025-01-28,12,10800.0,3,3,55210.4449571567,0.019874499997968087,1.8189894035458565e-12,2.2737367544323206e-13,25,2025-01-29 00:10:00
D,2025-01-28,18,10472.865827721893,3,1,44313.34351401685,0.017274799996812362,9.094947017729282e-13,1.7053025658242404e-13,25,2025-01-29 00:10:00
D,2025-01-29,0,2891.376098778495,3,9,57312.245542580175,0.025380999999470077,1.8189894035458565e-12,1.3642420526593924e-12,26,
D,2025-01-29,6,10800.0,3,6,71627.4219725103,0.020966600000974722,9.094947017729282e-13,2.2737367544323206e-13,26,2025-01-30 00:10:00
D,2025-01-29,12,10800.0,3,3,55599.374889067876,0.02023669999834965,1.8189894035458565e-12,2.2737367544323206e-13,26,2025-01-30 00:10:00
D,2025-01-29,18,10800.0,3,1,46556.764357793785,0.016190400001505623,1.8189894035458565e-12,1.1368683772161603e-13,26,2025-01-30 00:10:00
D,2025-01-30,0,2745.518763890262,3,9,58115.89204694864,0.02416549999907147,1.8189894035458565e-12,1.0800249583553523e-12,27,
D,2025-01-30,6,10800.0,3,6,71091.30627313102,0.020436700000573182,1.8189894035458565e-12,2.2737367544323206e-13,27,2025-01-31 00:10:00
D,2025-01-30,12,10800.0,3,3,55752.27791028565,0.01920089999839547,1.8189894035458565e-12,2.2737367544323206e-13,27,2025-01-31 00:10:00
D,2025-01-30,18,10595.424484900122,3,1,36410.54205561374,0.015138099999603583,9.094947017729282e-13,1.1368683772161603e-13,27,2025-01-31 00:10:00
D,2025-01-31,0,2974.0763486374135,3,9,50810.85883747641,0.025696300002891803,1.8189894035458565e-12,2.1600499167107046e-12,28,
D,2025-01-31,6,10800.0,3,6,55941.473034948525,0.01995309999983874,9.094947017729282e-13,2.2737367544323206e-13,28,2025-02-01 00:10:00
D,2025-01-31,12,10800.0,3,3,33848.390023831606,0.017750899998645764,9.094947017729282e-13,1.1368683772161603e-13,28,2025-02-01 00:10:00
D,2025-01-31,18,10653.368396830441,3,1,25748.343512014213,0.014895899999828544,9.094947017729282e-13,1.1368683772161603e-13,28,2025-02-01 00:10:00
D,2025-02-01,0,5206.9107114999915,3,9,51398.12453369104,0.0251090000019758,1.8189894035458565e-12,1.5347723092418164e-12,29,
D,2025-02-01,6,10800.0,3,6,39118.850140404444,0.019448399998509558,1.8189894035458565e-12,2.2737367544323206e-13,29,2025-02-02 00:10:00
D,2025-02-01,12,10800.0,3,3,42303.73551929386,0.016170300001249416,9.094947017729282e-13,1.1368683772161603e-13,29,2025-02-02 00:10:00
D,2025-02-01,18,10715.154465481128,3,1,29706.181103913103,0.015277999998943415,9.094947017729282e-13,5.684341886080802e-14,29,2025-02-02 00:10:00
D,2025-02-02,0,6015.707047288962,3,9,59146.13799771642,0.02482429999872693,1.8189894035458565e-12,2.1316282072803006e-12,30,
D,2025-02-02,6,10800.0,3,6,63155.25498059431,0.020174999997834675,4.547473508864641e-13,2.2737367544323206e-13,30,2025-02-03 00:10:00
D,2025-02-02,12,10800.0,3,3,51214.26523600852,0.018186199999036035,1.8189894035458565e-12,2.2737367544323206e-13,30,2025-02-03 00:10:00
D,2025-02-02,18,10800.0,3,1,42701.04495573684,0.016270199997961754,1.8189894035458565e-12,1.1368683772161603e-13,30,2025-02-03 00:10:00
D,2025-02-03,0,4617.53605744551,3,9,60130.023710795416,0.025923299999703886,1.8189894035458565e-12,1.9326762412674725e-12,31,
D,2025-02-03,6,10800.0,3,6,61921.82924558868,0.019151000000420026,1.8189894035458565e-12,2.2737367544323206e-13,31,2025-02-04 00:10:00
D,2025-02-03,12,10800.0,3,3,51167.45755152688,0.018089099998178426,4.547473508864641e-13,1.1368683772161603e-13,31,2025-02-04 00:10:00
D,2025-02-03,18,10708.584298411952,3,1,48139.097582740425,0.016238899999734713,9.094947017729282e-13,1.1368683772161603e-13,31,2025-02-04 00:10:00
D,2025-02-04,0,3459.1528006340586,3,9,61769.30007316349,0.025132200000371085,1.8189894035458565e-12,1.4495071809506044e-12,32,
D,2025-02-04,6,10800.0,3,6,63521.03720817316,0.01852369999687653,9.094947017729282e-13,2.2737367544323206e-13,32,2025-02-05 00:10:00
D,2025-02-04,12,10800.0,3,3,48977.753030717795,0.016707399998267647,9.094947017729282e-13,1.7053025658242404e-13,32,2025-02-05 00:10:00
D,2025-02-04,18,10651.470490781336,3,1,47000.635542212236,0.01555240000016056,9.094947017729282e-13,1.1368683772161603e-13,32,2025-02-05 00:10:00
D,2025-02-05,0,3498.828800095372,3,9,58018.26149192046,0.027133200001117075,1.8189894035458565e-12,2.2737367544323206e-13,33,
D,2025-02-05,6,10800.0,3,6,70094.33900753534,0.02071829999840702,1.8189894035458565e-12,2.2737367544323206e-13,33,2025-02-06 00:10:00
D,2025-02-05,12,10800.0,3,3,51367.28248694697,0.017868499999167398,9.094947017729282e-13,2.2737367544323206e-13,33,2025-02-06 00:10:00
D,2025-02-05,18,10678.633516354785,3,1,46109.179550589324,0.016185500000574393,9.094947017729282e-13,1.7053025658242404e-13,33,2025-02-06 00:10:00
D,2025-02-06,0,2392.4572932210367,3,9,61363.75847818332,0.026243699998303782,5.4569682106375694e-12,1.8189894035458565e-12,34,
D,2025-02-06,6,10800.0,3,6,51826.45144772947,0.01998480000111158,9.094947017729282e-13,1.7053025658242404e-13,34,2025-02-07 00:10:00
D,2025-02-06,12,8809.990254160253,3,3,51767.00065406212,0.018640199999936158,9.094947017729282e-13,1.7053025658242404e-13,34,2025-02-07 00:10:00
D,2025-02-06,18,10725.227001609665,3,1,36155.336968482,0.01694090000091819,1.8189894035458565e-12,1.7053025658242404e-13,34,2025-02-07 00:10:00
D,2025-02-07,0,2773.302580875059,3,9,50678.33009328284,0.025569699999323348,1.8189894035458565e-12,1.8189894035458565e-12,35,
D,2025-02-07,6,10800.0,3,6,50703.68325267813,0.01815799999894807,1.8189894035458565e-12,1.1368683772161603e-13,35,2025-02-08 00:10:00
D,2025-02-07,12,10800.0,3,3,31422.68739807086,0.015868099999352125,1.8189894035458565e-12,1.7053025658242404e-13,35,2025-02-08 00:10:00
D,2025-02-07,18,10769.03700808361,3,1,25198.941296814704,0.014639899996836903,9.094947017729282e-13,1.1368683772161603e-13,35,2025-02-08 00:10:00
D,2025-02-08,0,5068.080373958208,3,9,45654.138079484626,0.02685379999820725,1.8189894035458565e-12,6.341593916658894e-13,36,
D,2025-02-08,6,10800.0,3,6,39050.91649709516,0.01863710000179708,9.094947017729282e-13,1.1368683772161603e-13,36,2025-02-09 00:10:00
D,2025-02-08,12,10800.0,3,3,36055.506696258824,0.01598809999995865,1.8189894035458565e-12,1.1368683772161603e-13,36,2025-02-09 00:10:00
D,2025-02-08,18,10611.78785902522,3,1,36026.999049942395,0.015174500000284752,9.094947017729282e-13,1.1368683772161603e-13,36,2025-02-09 00:10:00
D,2025-02-09,0,5801.971839031664,3,9,58178.139893177824,0.02534680000098888,1.8189894035458565e-12,1.6200374375330284e-12,37,
D,2025-02-09,6,10800.0,3,6,67999.6503329991,0.020934100000886247,9.094947017729282e-13,2.2737367544323206e-13,37,2025-02-10 00:10:00
D,2025-02-09,12,10800.0,3,3,49829.8162614897,0.018370599998888792,1.8189894035458565e-12,2.2737367544323206e-13,37,2025-02-10 00:10:00
D,2025-02-09,18,10797.512747036877,3,1,40817.42246969949,0.015242099998431513,9.094947017729282e-13,1.1368683772161603e-13,37,2025-02-10 00:10:00
D,2025-02-10,0,3658.686411182475,3,9,55708.50712439982,0.025500100000499515,1.8189894035458565e-12,6.892264536872972e-13,38,
D,2025-02-10,6,10800.0,3,6,47033.61876766581,0.01983739999923273,9.094947017729282e-13,2.2737367544323206e-13,38,2025-02-11 00:10:00
D,2025-02-10,12,9050.80387339838,3,3,43170.81375849208,0.019468899998173583,9.094947017729282e-13,2.2737367544323206e-13,38,2025-02-11 00:10:00
D,2025-02-10,18,10744.01715656763,3,1,38362.09087152953,0.015408700000989484,9.094947017729282e-13,1.1368683772161603e-13,38,2025-02-11 00:10:00
D,2025-02-11,0,2947.9926036392108,3,9,56581.676874531855,0.024491399999533314,9.094947017729282e-13,1.3642420526593924e-12,39,
D,2025-02-11,6,10800.0,3,6,47145.35741903447,0.018912699997599702,9.094947017729282e-13,1.7053025658242404e-13,39,2025-02-12 00:10:00
D,2025-02-11,12,8048.666163733571,3,3,40073.6826838182,0.017141500000434462,9.094947017729282e-13,1.1368683772161603e-13,39,2025-02-12 00:10:00
D,2025-02-11,18,10385.09298292369,3,1,40977.29592023008,0.015374999999039574,1.8189894035458565e-12,1.7053025658242404e-13,39,2025-02-12 00:10:00
D,2025-02-12,0,3495.729239164888,3,9,56558.14900931948,0.024370600000111153,9.094947017729282e-13,1.3642420526593924e-12,40,
D,2025-02-12,6,10800.0,3,6,51804.82713185185,0.019221900001866743,1.8189894035458565e-12,2.2737367544323206e-13,40,2025-02-13 00:10:00
D,2025-02-12,12,9124.836229213322,3,3,40889.33437369163,0.019090199999482138,9.094947017729282e-13,2.2737367544323206e-13,40,2025-02-13 00:10:00
D,2025-02-12,18,9783.191791599917,3,1,41152.683614356276,0.015370199998869793,9.094947017729282e-13,1.1368683772161603e-13,40,2025-02-13 00:10:00
D,2025-02-13,0,3470.67000570229,3,9,53008.68238625084,0.02372290000130306,1.8189894035458565e-12,4.547473508864641e-13,41,
D,2025-02-13,6,10800.0,3,6,48114.02470678208,0.02015929999834043,9.094947017729282e-13,1.1368683772161603e-13,41,2025-02-14 00:10:00
D,2025-02-13,12,8740.256570315076,3,3,41780.7074115044,0.018611699997563846,1.8189894035458565e-12,1.1368683772161603e-13,41,2025-02-14 00:10:00
D,2025-02-13,18,10696.197355491291,3,1,33437.33380457379,0.014673599998786813,9.094947017729282e-13,1.1368683772161603e-13,41,2025-02-14 00:10:00
D,2025-02-14,0,3564.516495596552,3,9,46857.36886983084,0.024333800000022165,9.094947017729282e-13,1.9326762412674725e-12,42,
D,2025-02-14,6,10800.0,3,6,37271.39121300158,0.01879160000316915,9.094947017729282e-13,2.2737367544323206e-13,42,2025-02-15 00:10:00
D,2025-02-14,12,10800.0,3,3,30749.90745286289,0.017493899998953566,4.547473508864641e-13,2.2737367544323206e-13,42,2025-02-15 00:10:00
D,2025-02-14,18,10571.586363951736,3,1,24941.81481116679,0.015026899996883003,9.094947017729282e-13,1.1368683772161603e-13,42,2025-02-15 00:10:00
D,2025-02-15,0,5017.562489848479,3,9,46768.00244016019,0.02468829999997979,1.8189894035458565e-12,1.8189894035458565e-12,43,
D,2025-02-15,6,10800.0,3,6,36253.956075787806,0.017310400002315873,1.8189894035458565e-12,2.2737367544323206e-13,43,2025-02-16 00:10:00
D,2025-02-15,12,10800.0,3,3,33587.165102953506,0.015907299999526003,9.094947017729282e-13,1.1368683772161603e-13,43,2025-02-16 00:10:00
D,2025-02-15,18,10595.362552395012,3,1,25316.055855124258,0.014329800000268733,9.094947017729282e-13,1.1368683772161603e-13,43,2025-02-16 00:10:00
D,2025-02-16,0,5460.290239268036,3,9,56437.30531203131,0.024058100003458094,1.8189894035458565e-12,1.5560885913146194e-12,44,
D,2025-02-16,6,10800.0,3,6,48127.34184317279,0.0182691000009072,9.094947017729282e-13,2.2737367544323206e-13,44,2025-02-17 00:10:00
D,2025-02-16,12,8355.292946572003,3,3,44240.88946391176,0.01841680000143242,9.094947017729282e-13,2.2737367544323206e-13,44,2025-02-17 00:10:00
D,2025-02-16,18,10353.390295957168,3,1,37048.30258857257,0.015162399999098852,9.094947017729282e-13,1.1368683772161603e-13,44,2025-02-17 00:10:00
D,2025-02-17,0,3395.7852040549183,3,9,55886.673000146344,0.024171499997464707,1.8189894035458565e-12,1.8189894035458565e-12,45,
D,2025-02-17,6,10800.0,3,6,48241.46504487385,0.019911600000341423,1.8189894035458565e-12,2.2737367544323206e-13,45,2025-02-18 00:10:00
D,2025-02-17,12,9690.770698336355,3,3,40062.955341327855,0.016680699998687487,9.094947017729282e-13,2.2737367544323206e-13,45,2025-02-18 00:10:00
D,2025-02-17,18,10543.643269624965,3,1,37049.597815882866,0.015171099999861326,9.094947017729282e-13,2.2737367544323206e-13,45,2025-02-18 00:10:00
D,2025-02-18,0,3165.920541861812,3,9,51690.563576809116,0.023741299999528565,1.8189894035458565e-12,2.0463630789890885e-12,46,
D,2025-02-18,6,10800.0,3,6,61446.731767665486,0.019698899999639252,1.8189894035458565e-12,2.2737367544323206e-13,46,2025-02-19 00:10:00
D,2025-02-18,12,10800.0,3,3,44046.52128487755,0.01861070000086329,9.094947017729282e-13,2.2737367544323206e-13,46,2025-02-19 00:10:00
D,2025-02-18,18,10342.178385914529,3,1,37969.786422853875,0.015278399998351233,9.094947017729282e-13,2.2737367544323206e-13,46,2025-02-19 00:10:00
D,2025-02-19,0,2475.3615761428487,3,9,51777.32605716583,0.022836399999505375,9.094947017729282e-13,2.2737367544323206e-12,47,
D,2025-02-19,6,10800.0,3,6,57918.53976030553,0.019592099997680634,9.094947017729282e-13,1.1368683772161603e-13,47,2025-02-20 00:10:00
D,2025-02-19,12,9520.523208916215,3,3,40778.64901577716,0.018283599998540012,9.094947017729282e-13,1.1368683772161603e-13,47,2025-02-20 00:10:00
D,2025-02-19,18,10668.328227653326,3,1,35681.116209673695,0.015456400000402937,9.094947017729282e-13,1.1368683772161603e-13,47,2025-02-20 00:10:00
D,2025-02-20,0,2890.4373926753474,3,9,52945.10252643915,0.02435200000036275,1.8189894035458565e-12,2.7284841053187847e-12,48,
