date,plan_kwh,plan_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,soc_00_kwh,soc_24_kwh,load_mae_kw,pv_mae_kw,net_mae_kw,scenario_count,pred_expected_emergency_cost,pred_cvar_cost
2025-11-26,81063.85750797865,51671.215139572116,42.2894565833366,216.59772287497952,51887.81286244709,21461.46764256449,19208.31346105804,2104.1708163888843,7017.922774483288,7130.718496163947,113.85651829861105,98.66958750000002,182.43520746527756,9,5680.861599289727,25563.87719680377
2025-11-27,80277.69966897997,51396.81879162788,36.74524419515823,230.2396751652339,51627.05846679311,20140.002047855407,18965.090923291373,3256.3635552777787,7130.718496163947,6246.240945072047,99.44344611111123,89.80776458333331,152.2714160416665,9,5668.436284447994,25507.96328001597
2025-11-28,55490.77052354835,32639.955591778642,0.0,0.0,32639.955591778642,16841.277047363597,11093.084697120792,18882.61103997221,6246.240945072047,10530.141224393765,836.191104479167,82.39534656249997,768.8217534027781,9,5218.960608292961,23485.322737318325
2025-11-29,35471.46311439842,20311.784577502905,0.0,0.0,20311.784577502905,13007.43589611392,14516.78745275253,2104.1675710370364,10530.141224393765,7568.040856415776,216.83547722222258,227.72165881944443,265.9951435416667,9,4763.465678486218,21435.59555318798
2025-11-30,64776.94409975312,40374.55368306409,14990.74450181251,79237.10757706588,119611.66126012997,14283.081381698012,14769.379709299037,8.167145833333166,7568.040856415776,5549.868438175431,679.7892011111104,150.35332152777775,830.1404167361103,9,5143.864988407218,23147.39244783248
2025-12-01,84022.16840744724,53572.292370850686,6246.710892704831,32159.169024514762,85731.46139536545,22924.47160753418,19215.707951961536,300.27557791277786,5549.868438175431,7042.797108607041,333.96341204861056,129.51954395833332,442.7894311458328,9,5596.660708186558,25184.97318683951
2025-12-02,85335.98762207905,54947.721776202015,5439.437958808336,28643.891392418867,83591.61316862088,20989.921347207244,18989.83339298652,72.37709333333339,7042.797108607041,6938.542948442902,233.54281781249952,188.52956631944446,421.6749025347217,9,5618.397325265837,25282.787963696268
2025-12-03,86735.7297013383,56004.62384991048,2912.283380583327,15427.18960281416,71431.81345272464,22195.50820921651,19853.720511461528,169.94244249999974,6938.542948442902,7067.391930062505,218.02785986111067,142.82308597222217,327.6370722916662,9,5628.180870795401,25326.8139185793
2025-12-04,90275.71342639846,58559.09600449467,306.2960634999977,1892.291850327402,60451.387854822075,23214.613506931295,20829.511633986538,1339.019616953704,7067.391930062505,7134.474930661766,249.7359052083329,97.83279177083332,326.0489625347219,9,3863.305205669593,17384.873425513168
2025-12-05,64848.32003573531,39132.53117640399,0.0,0.0,39132.53117640399,15492.704073872108,10731.482863784931,18808.25214231481,7134.474930661766,10520.168353641104,693.1797349652783,119.94030621527774,575.0231856250006,9,3624.5302973994367,16310.386338297465
2025-12-06,46835.82438120369,26526.907912379058,0.0,0.0,26526.907912379058,13362.411836099753,15057.821730451602,4906.0636255555455,10520.168353641104,7324.527527886409,152.3814305208333,131.85145763888892,236.73905322916661,9,3573.0968765432663,16078.935944444698
2025-12-07,76796.62613085486,47953.21732270643,11529.720479764179,60479.000062942505,108432.21738564892,18037.39843256036,17369.027280274655,0.0,7324.527527886409,6127.743845383044,835.9658539236104,81.21097086805555,868.2522462499994,9,3678.566610563219,16553.549747534486
2025-12-08,96669.60723920536,62887.82168185105,0.0,0.0,62887.82168185105,23679.48332854502,19944.356165804653,5035.056043131663,6127.743845383044,7568.876869117444,108.7247867013887,109.20227229166667,194.1189071874997,9,3886.4749956897804,17489.13748060401
2025-12-09,96038.2512250777,62818.91421544304,0.0,0.0,62818.91421544304,22416.389952282923,20579.660526766413,6839.614095818691,7568.876869117444,7142.064706888122,119.42569666666647,93.45597017361112,171.1668732291665,9,3917.5470837790863,17628.961877005888
2025-12-10,95938.38588699643,62625.7490751417,16.186086666666824,100.73411037000098,62726.4831855117,22112.353581845862,19851.448054338376,5362.521833231474,7142.064706888122,7194.421662496988,119.42541319444433,123.56741045138887,202.45045642361086,9,4063.8865338115916,18287.48940215216
2025-12-11,96115.64323805139,62757.11699014981,0.0,0.0,62757.11699014981,21703.918983725136,19317.328113202377,7655.9268934157435,7194.421662496988,7422.315389091017,121.48626583333328,73.65945777777776,156.91744548611106,9,4058.3042692779136,18262.36921175061
2025-12-12,69246.9020589161,42112.14308937837,0.0,0.0,42112.14308937837,14229.402077616447,9940.46318223653,21271.546370982403,7422.315389091017,10443.343263733403,808.691870729167,142.6291414236111,679.7711368750006,9,3792.9243016001183,17068.159357200533
2025-12-13,52117.30079064776,29857.662660692087,0.0,0.0,29857.662660692087,12180.415576373922,13424.260187236532,9620.140643177034,10443.343263733403,7848.287386225043,180.0411862152781,81.86009256944446,177.27032684027796,9,3667.856206046406,16505.352927208827
2025-12-14,80136.1838317058,50290.18847817874,8736.24860334416,46253.532617009725,96543.72109518846,18713.598210200915,18647.03529348428,41.90371833333347,7848.287386225043,5945.864409018418,704.1424794791661,63.035953611111104,760.2516853819438,9,3981.572723505689,17917.0772557756
2025-12-15,98514.96960074214,64120.51164326766,0.0,0.0,64120.51164326766,23673.542140117577,19834.7759983857,5132.536325676943,5945.864409018418,7496.868764996624,99.53363468749995,104.93075343750002,176.7991046527776,9,4056.2451597741206,18253.103218983542
2025-12-16,97332.40201412971,63852.27903157256,0.0,0.0,63852.27903157256,21913.277530262818,19832.486083819866,5881.1617343534235,7496.868764996624,7380.3532673479685,104.23865590277754,87.75657628472223,168.78166885416636,9,4057.6894347930834,18259.602456568875
2025-12-17,97721.9312447047,63939.83462031241,0.0,0.0,63939.83462031241,21524.9287429017,19210.4982587782,7154.200360581195,7380.3532673479685,7551.0504959869695,117.74697659722207,43.27632496527777,123.32271864583304,9,3897.043524024747,17536.69585811136
2025-12-18,96344.13148818984,63066.666848748755,0.0,0.0,63066.666848748755,22198.549392701072,20029.585354847637,6762.294067003091,7551.0504959869695,7497.406775768384,121.25885753472207,90.59344670138887,179.4588825694442,9,3896.5682295980787,17534.557033191355
2025-12-19,71451.26894882291,43473.0013552138,0.0,0.0,43473.0013552138,13901.753457517872,9715.160035849418,24398.052935487784,7497.406775768384,10445.09024575582,828.4994359722226,89.40451097222225,789.8381932638895,9,3685.1562602673616,16583.203171203128
2025-12-20,52792.485162018034,30381.855918950343,0.0,0.0,30381.855918950343,11965.618814522073,13476.38997673653,11501.883199232494,10445.09024575582,7591.310644881564,188.5316049305559,61.727820659722205,194.49626864583362,9,3592.3610446482558,16165.624700917151
2025-12-21,81203.78857272521,51084.68503938393,8284.243582949832,44243.06410009399,95327.7491394779,18977.482265989616,18625.7344036479,102.2455516666663,7591.310644881564,5961.683173380616,697.2443222916662,72.82719913194447,735.3167743402774,9,3789.3529252061708,17052.08816342777
2025-12-22,99937.51163395007,65252.14723166525,0.0,0.0,65252.14723166525,23355.220135282172,19797.485717561533,7441.294799562761,5961.683173380616,7250.008167300084,110.57055135416655,51.344378020833354,135.37039965277776,9,3852.8508811045936,17337.82896497067
2025-12-23,98812.7898042145,64915.541458863925,0.0,0.0,64915.541458863925,21518.082441353345,18995.139768403198,9025.365014597695,7250.008167300084,7641.218205020225,106.34942857638889,56.4971546527778,123.11923121527778,9,3854.2250422845227,17344.012690280353
2025-12-24,97273.2855699409,63776.73736493282,0.0,0.0,63776.73736493282,22073.026951581334,20008.272198381535,7362.073583407764,7641.218205020225,7490.959480900958,102.1611092708333,76.51392190972224,150.591456111111,9,3911.347346796519,17601.063060584336
2025-12-25,97238.0209868169,63944.4566745699,0.0,0.0,63944.4566745699,21260.01834823326,19118.1118792016,7172.624067785258,7490.959480900958,7507.724437384345,120.41934059027777,73.1515873611111,167.29244809027773,9,3907.852170582965,17585.334767623342
2025-12-26,71812.21766671145,43823.597397140766,0.0,0.0,43823.597397140766,14418.192095447997,9853.046047069867,24276.00860166667,7507.724437384345,10800.0,846.620922881945,86.79735197916663,806.8445095138894,9,3709.443835509807,16692.49725979413
2025-12-27,52774.051523986396,30353.20871377259,0.0,0.0,30353.20871377259,11665.598981983254,13296.053382451591,11132.883691121398,10800.0,7851.688056051626,201.11509986111145,60.52607659722222,202.13086402777805,9,3623.11301990599,16304.008589576955
2025-12-28,81633.4513834597,51316.392640566046,5280.469915800362,28271.53483482494,79587.92747539098,20522.53956526721,20578.59717934049,162.88357999999948,7851.688056051626,5629.332529257333,653.4671254861105,71.94645208333333,611.2253997916662,9,3897.64991063244,17539.42459784598
2025-12-29,99724.12037268368,64997.92322274153,0.0,0.0,64997.92322274153,22745.8535543091,19001.6240499032,8495.69035161112,5629.332529257333,7178.473482824269,111.31832798611117,67.9107593402778,142.31107753472236,9,3970.069136155942,17865.31111270174
2025-12-30,97804.21157463845,64024.45418629716,0.0,0.0,64024.45418629716,21064.428012634486,18840.823040496038,9308.677085833335,7178.473482824269,7301.97325468255,94.94331788194454,98.17878868055553,155.50342357638894,9,3971.253948784548,17870.642769530466
2025-12-31,97692.4962824522,63981.75298272296,0.0,0.0,63981.75298272296,22021.14795233071,20003.768977180975,7126.003207302468,7301.97325468255,7107.244602388408,114.37930135416667,76.48671156249998,162.4371693749998,9,3335.896281791594,15011.533268062172
