date,day_index,branch,level,label,backend,settlement_clock,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,pv_curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-03-14,72,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,19330.9258496349,19330.9258496349,0.0,0.0,14482.21752349561,9382.778154320642,2811.57500545953,16994.12171533155,16994.12171533155,5895.721199101038,9744.442499801102,6025.806898138507,8.952838470577262e-13,19349.866975368233,19349.866975368233
2025-03-15,73,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,13123.424070680858,13114.806584414206,8.617486266652689,1.5539849999975104,13464.68457525418,14683.585642408732,42.02944750000019,9380.12721648148,9380.12721648148,9744.442499801102,7040.305587143684,6810.038115868252,8.633094239485217e-13,13203.658601939205,13203.658601939205
2025-03-16,74,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,72875.91096843393,34845.853966489674,38030.05700194425,7160.844741481481,14394.565913567822,16070.60315838678,1.4210854715202004e-13,5.684341886080802e-14,5.684341886080802e-14,7040.305587143684,3756.2867343000717,4659.104216270464,8.952838470577262e-13,33642.58903602931,34806.83642653134
2025-03-17,75,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,43116.96271407953,41926.13636228059,1190.8263517989394,240.46290380555493,22161.699318887033,16397.485106515727,1433.2625849074084,1023.6595724999978,1023.6595724999978,3756.2867343000717,7496.25378945285,7341.843236255454,9.094947017729282e-13,43078.539347149694,41931.80214848059
2025-03-18,76,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,47554.246657515636,46524.46423188814,1029.7824256274944,159.2595513518482,16945.986238091464,15234.59638191246,2606.610039567899,2525.254865485878,2525.254865485878,7496.25378945285,7513.95330245615,7465.157639354487,8.988365607365267e-13,48541.829954246365,46522.17320456314
2025-03-19,77,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,39550.24196997986,39019.30376093852,530.9382090413429,84.60131204629785,19960.800663874335,18089.967618409362,265.1899838888884,456.2042271296325,456.2042271296325,7513.95330245615,7381.931350367568,7222.585208959149,9.094947017729282e-13,38983.38286450564,39056.652353730184
2025-03-20,78,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,46618.813647232506,43652.167225689394,2966.646421543114,530.0359959722202,17130.184259138743,17035.62859059049,3722.7552431746094,1.2789769243681803e-13,1.2789769243681803e-13,7381.931350367568,5675.921809890299,5601.481014619854,9.023892744153272e-13,44257.89437110879,43516.85226457272
2025-03-21,79,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,19057.959435236335,19057.959435236335,0.0,0.0,13578.53436336516,9212.173543784931,3089.9999208333325,20680.104788456796,20680.104788456796,5675.921809890299,8847.16703938471,5467.375363642631,9.094947017729282e-13,19306.808077128604,19064.824009486336
2025-03-22,80,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,12833.003208927834,12833.003208927834,0.0,0.0,15417.596340038812,14652.485701833335,361.765332881729,12305.168199961185,12305.168199961185,8847.16703938471,8028.507116316207,7085.625292454158,9.094947017729282e-13,12896.9284587945,12896.9284587945
2025-03-23,81,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,66012.70565044471,32264.20491559088,33748.50073485382,6414.270502283944,15462.490165686966,16742.99982534765,462.9619795678968,462.06414802468794,462.06414802468794,8028.507116316207,5048.841845473772,5974.326622431709,9.023892744153272e-13,32655.76243371139,32309.837956324212
2025-03-24,82,q4_3,B0,MATCHED_FIXED_DECISION,q4-inheritance-v2,delivery,43174.15744980793,42288.045766070114,886.111683737812,136.8007977499982,20368.87272427052,15905.909941023574,893.2911767788686,1868.027578580248,1868.027578580248,5048.841845473772,7606.149975389561,7514.183170300599,8.739675649849232e-13,43471.11954497182,42314.894391257614
