date,day_index,branch,level,label,backend,settlement_clock,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,pv_curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-02-17,47,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,57602.11444463326,55916.279856300804,1685.834588332457,273.2681240740744,24363.085409522067,20619.123315616165,1987.9167835596768,646.6990333333333,646.6990333333333,5651.553478091617,7029.94135067338,6835.345367848208,8.064660050877137e-13,59025.29997947181,55839.5090472515
2025-02-18,48,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,52245.08563644018,50899.32472321407,1345.7609132261018,213.72413905555408,20393.851022914172,20058.505850167905,1369.1719398947912,99.21496296296289,99.21496296296289,7029.94135067338,5233.725550261535,5840.190172232342,9.094947017729282e-13,51117.329007960645,51265.5384021717
2025-02-19,49,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,54293.69390964183,52000.33490145796,2293.359008183868,452.60035158333415,23878.09312159902,21253.067235671737,1430.5148165123774,294.4889166666667,294.4889166666667,5233.725550261535,5483.773774210297,5672.3750550075965,9.094947017729282e-13,51977.54811414986,51734.29275396629
2025-02-20,50,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,53968.80516671564,52650.73871459141,1318.0664521242218,219.52122805556013,23154.563694236338,22645.663645563334,3190.657815432099,553.5938999999996,553.5938999999996,5483.773774210297,3579.4962092283904,4186.223544443099,8.957279362675763e-13,53416.365671428146,52776.81281263725
2025-02-21,51,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,25007.005353619992,25007.005353619992,0.0,0.0,20296.65170937079,13209.151475971894,4259.805522642735,11493.586933333332,11493.586933333332,3579.4962092283904,8910.92248484151,5912.707748838865,9.094947017729282e-13,25006.412899457886,25016.12303945749
2025-02-22,52,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,18434.458628391247,18400.97631719125,33.48231119999873,5.961949999999774,22526.798812653964,19754.083813534933,560.6947096296182,5525.2295913888875,5525.2295913888875,8910.92248484151,9459.08763007203,8476.99790889612,9.094947017729282e-13,16921.27836696481,18212.059719041248
2025-02-23,53,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,95042.690582316,39717.77584491754,55324.914737398474,10480.716410669753,17717.497354896834,20643.088582915487,0.0,0.0,0.0,9459.08763007203,4507.65549970662,4741.884226152431,8.810729923425242e-13,38304.251857902724,39844.37433912181
2025-02-24,54,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,51758.18788037709,50432.06209967051,1326.1257807065738,241.67595358333153,26037.998167764126,21654.319842063698,841.3712670370331,888.5182561419736,888.5182561419736,4507.65549970662,6383.812181901359,5690.92877398841,9.094947017729282e-13,51284.10624517272,50115.58226731624
2025-02-25,55,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,48916.63125122147,47967.16074755608,949.4705036653904,164.0784706666667,22628.938187933185,22353.766689722215,1197.2251132222225,1091.034079197533,1091.034079197533,6383.812181901359,4288.568885569492,4949.9046562872845,9.094947017729282e-13,51666.88837322811,48447.070843181085
2025-02-26,56,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,48094.69123838678,48048.40658687804,46.284651508747686,7.696529722221882,26539.25483194621,22435.7301705627,19.80288574074109,1.166879093350559e-13,1.166879093350559e-13,4288.568885569492,5816.580584697877,5481.87183935665,8.846257060213247e-13,47495.10872156086,47788.553574419704
2025-02-27,57,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,48094.04490633156,47499.7501486114,594.2947577201655,93.93374916666653,23558.178346302473,24061.082028312714,1250.7860822301727,515.5681243439003,515.5681243439003,5816.580584697877,2803.223521792919,3329.2288047032157,9.094947017729282e-13,45945.31601707052,47672.89747565306
2025-02-28,58,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,21584.14299603681,21584.14299603681,0.0,0.0,20753.8624014277,14522.765373618267,2802.491475122532,11035.670578724326,11035.670578724326,2803.223521792919,7183.7273171126,4218.210454480042,8.668621376273222e-13,22545.884732896426,21580.46012826598
2025-03-01,59,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,19223.936921207613,19223.936921207613,0.0,0.0,22935.218657711368,18525.39369670159,1601.7242074999954,9912.635886072298,9912.635886072298,7183.7273171126,9414.506650518715,8545.612176872384,9.023892744153272e-13,18135.666436760614,19050.948992103444
2025-03-02,60,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,92022.14033517645,40210.97216210091,51811.16817307553,10079.160334985225,18484.093466388887,20792.277057447867,15.109075277777947,4.973799150320701e-14,4.973799150320701e-14,9414.506650518715,5033.072987420177,5274.999289525737,9.094947017729282e-13,38527.66020987183,40247.87326499258
2025-03-03,61,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,54347.92441773203,54059.05412336943,288.8702943625946,118.50676916667027,25901.83456409269,22098.833584701602,1995.3681353395054,296.4896,296.4896,5033.072987420177,6311.494907015564,6320.489151390058,9.059419880941277e-13,55399.95364667903,53985.219535481934
2025-03-04,62,q4_3,B0,FORMAL_FROZEN,q4-inheritance-v2,adjustment_time,47906.20094330754,47390.849488156324,515.3514551512093,124.17025245556337,22025.693582031316,21154.31755130751,307.137581483583,600.6831000000003,600.6831000000003,6311.494907015564,4908.293933397876,5706.744753234479,9.094947017729282e-13,47659.07184076811,47774.09195341049
