strategy,date,event_hour,soc_kwh,scenario_count,node_count,objective,solve_seconds,max_eq_residual,max_ub_violation,latest_history_day,continuation_first_time,terminal_time,scenario_weight_sum,clip_rate,terminal_shortfall_expected_kwh,terminal_shortfall_binding_scenarios
D,2025-10-18,18,10786.505145812005,9,1,44106.68511157838,0.6483153000008315,1.8189894035458565e-12,2.8421709430404007e-13,288,2025-10-19 00:10:00,2025-10-20 00:10:00,1.0,0.0,0.0,0
D,2025-10-19,0,6736.31443984884,9,1,69087.58185358848,2.799542200009455,1.8189894035458565e-12,3.637978807091713e-12,289,2025-10-20 00:10:00,2025-10-21 00:10:00,1.0,0.0,0.0,0
D,2025-10-19,6,9091.810265515114,9,1,57782.92549667387,6.994505399998161,1.8189894035458565e-12,2.2737367544323206e-13,289,2025-10-20 00:10:00,2025-10-21 00:10:00,1.0,0.0,0.0,0
D,2025-10-19,12,3917.206875357833,9,1,59375.85482897626,0.6617093000095338,1.8189894035458565e-12,9.094947017729282e-13,289,2025-10-20 00:10:00,2025-10-21 00:10:00,1.0,0.0,0.0,0
D,2025-10-19,18,9188.61686931576,9,1,49924.553889862844,0.290144099999452,9.094947017729282e-13,1.7053025658242404e-13,289,2025-10-20 00:10:00,2025-10-21 00:10:00,1.0,0.0,0.0,0
D,2025-10-20,0,4513.601425178224,9,1,93052.80346425812,1.0832484000129625,1.8189894035458565e-12,1.1368683772161603e-13,290,2025-10-21 00:10:00,2025-10-22 00:10:00,1.0,0.0,0.0,0
D,2025-10-20,6,10752.978124074703,9,1,77101.88331541771,0.7913542000023881,1.8189894035458565e-12,3.410605131648481e-13,290,2025-10-21 00:10:00,2025-10-22 00:10:00,1.0,0.0,0.0,0
D,2025-10-20,12,7681.147757471392,9,1,75137.72505080349,0.8395845000050031,9.094947017729282e-13,3.410605131648481e-13,290,2025-10-21 00:10:00,2025-10-22 00:10:00,1.0,0.0,0.0,0
D,2025-10-20,18,10629.543123026911,9,1,59682.856737280636,0.6531258000031812,1.8189894035458565e-12,3.410605131648481e-13,290,2025-10-21 00:10:00,2025-10-22 00:10:00,1.0,0.0,0.0,0
D,2025-10-21,0,5959.316042913138,9,1,88776.0643147517,1.7153982000018004,1.8189894035458565e-12,1.0913936421275139e-11,291,2025-10-22 00:10:00,2025-10-23 00:10:00,1.0,0.0,0.0,0
D,2025-10-21,6,10725.966941783776,9,1,74934.6978140932,5.122816500006593,1.8189894035458565e-12,1.8189894035458565e-12,291,2025-10-22 00:10:00,2025-10-23 00:10:00,1.0,0.0,0.0,0
D,2025-10-21,12,6178.799784532857,9,1,71560.64447197788,3.0733637000084855,1.8189894035458565e-12,2.2737367544323206e-13,291,2025-10-22 00:10:00,2025-10-23 00:10:00,1.0,0.0,0.0,0
D,2025-10-21,18,10656.208293288313,9,1,51797.230917592286,0.4865208999981405,9.094947017729282e-13,2.2737367544323206e-13,291,2025-10-22 00:10:00,2025-10-23 00:10:00,1.0,0.0,0.0,0
D,2025-10-22,0,6029.955523881641,9,1,89097.4495527549,1.4864816000044812,1.8189894035458565e-12,1.1368683772161603e-13,292,2025-10-23 00:10:00,2025-10-24 00:10:00,1.0,0.0,0.0,0
D,2025-10-22,6,10764.276979047723,9,1,76728.42645409128,0.776587299988023,1.8189894035458565e-12,2.2737367544323206e-13,292,2025-10-23 00:10:00,2025-10-24 00:10:00,1.0,0.0,0.0,0
D,2025-10-22,12,7348.494879034233,9,1,68852.4039893541,0.6387431000039214,1.8189894035458565e-12,2.2737367544323206e-13,292,2025-10-23 00:10:00,2025-10-24 00:10:00,1.0,0.0,0.0,0
D,2025-10-22,18,10392.019205149543,9,1,56139.215533529095,0.5559792999993078,9.094947017729282e-13,2.2737367544323206e-13,292,2025-10-23 00:10:00,2025-10-24 00:10:00,1.0,0.0,0.0,0
D,2025-10-23,0,5643.38016822019,9,1,78778.10931783268,7.283145399997011,1.8189894035458565e-12,1.1368683772161603e-13,293,2025-10-24 00:10:00,2025-10-25 00:10:00,1.0,0.0,0.0,0
D,2025-10-23,6,10773.834517043068,9,1,61690.08405406757,4.427693299992825,1.8189894035458565e-12,3.637978807091713e-12,293,2025-10-24 00:10:00,2025-10-25 00:10:00,1.0,0.0,0.0,0
D,2025-10-23,12,10147.469569173878,9,1,53112.53111849381,0.19735629999195226,1.8189894035458565e-12,1.8189894035458565e-12,293,2025-10-24 00:10:00,2025-10-25 00:10:00,1.0,0.0,0.0,0
D,2025-10-23,18,10653.719539689431,9,1,39875.732598551476,0.1562405000004219,9.094947017729282e-13,2.2737367544323206e-13,293,2025-10-24 00:10:00,2025-10-25 00:10:00,1.0,0.0,0.0,0
D,2025-10-24,0,5548.69884452829,9,1,51585.5864217045,0.3347372999996878,1.8189894035458565e-12,1.1368683772161603e-13,294,2025-10-25 00:10:00,2025-10-26 00:10:00,1.0,0.0,0.0,0
D,2025-10-24,6,10263.431964724829,9,1,41485.586804098944,0.20936059999803547,1.8189894035458565e-12,2.8421709430404007e-13,294,2025-10-25 00:10:00,2025-10-26 00:10:00,1.0,0.0,0.0,0
D,2025-10-24,12,10800.0,9,1,41166.72117059516,0.1617386999860173,1.8189894035458565e-12,2.8421709430404007e-13,294,2025-10-25 00:10:00,2025-10-26 00:10:00,1.0,0.0,0.0,0
D,2025-10-24,18,10800.0,9,1,31746.588999074833,0.16339450000668876,9.094947017729282e-13,1.1368683772161603e-13,294,2025-10-25 00:10:00,2025-10-26 00:10:00,1.0,0.0,0.0,0
D,2025-10-25,0,8442.04520194329,9,1,52968.83317625248,1.2621709999948507,1.8189894035458565e-12,1.1368683772161603e-13,295,2025-10-26 00:10:00,2025-10-27 00:10:00,1.0,0.0,0.0,0
D,2025-10-25,6,8729.086053054923,9,1,45198.71191571496,0.7817365999944741,1.8189894035458565e-12,1.8189894035458565e-12,295,2025-10-26 00:10:00,2025-10-27 00:10:00,1.0,0.0,0.0,0
D,2025-10-25,12,10800.0,9,1,45191.07092052702,0.6974135000054957,1.8189894035458565e-12,2.2737367544323206e-13,295,2025-10-26 00:10:00,2025-10-27 00:10:00,1.0,0.0,0.0,0
D,2025-10-25,18,10464.132455197769,9,1,40411.86043674186,0.6495150999980979,9.094947017729282e-13,2.2737367544323206e-13,295,2025-10-26 00:10:00,2025-10-27 00:10:00,1.0,0.0,0.0,0
D,2025-10-26,0,6912.458578208299,9,1,71298.22071059435,1.4574656000040704,1.8189894035458565e-12,1.1368683772161603e-13,296,2025-10-27 00:10:00,2025-10-28 00:10:00,1.0,0.0,0.0,0
D,2025-10-26,6,8829.632609384807,9,1,59269.55940668791,0.7645741000014823,1.8189894035458565e-12,2.2737367544323206e-13,296,2025-10-27 00:10:00,2025-10-28 00:10:00,1.0,0.0,0.0,0
D,2025-10-26,12,4000.2971505286014,9,1,56496.28172059509,0.6644381000078283,1.8189894035458565e-12,2.2737367544323206e-13,296,2025-10-27 00:10:00,2025-10-28 00:10:00,1.0,0.0,0.0,0
D,2025-10-26,18,8437.805686377738,9,1,47825.75135204014,0.4959149000060279,1.8189894035458565e-12,1.8189894035458565e-12,296,2025-10-27 00:10:00,2025-10-28 00:10:00,1.0,0.0,0.0,0
D,2025-10-27,0,4129.272077596864,9,1,88269.89808956638,1.450062899995828,1.8189894035458565e-12,1.1368683772161603e-13,297,2025-10-28 00:10:00,2025-10-29 00:10:00,1.0,0.0,0.0,0
D,2025-10-27,6,10745.314502279167,9,1,78704.6085219486,0.934800200004247,1.8189894035458565e-12,4.547473508864641e-13,297,2025-10-28 00:10:00,2025-10-29 00:10:00,1.0,0.0,0.0,0
D,2025-10-27,12,8294.009703585669,9,1,69708.98733448157,0.7703426999942167,1.8189894035458565e-12,1.7053025658242404e-13,297,2025-10-28 00:10:00,2025-10-29 00:10:00,1.0,0.0,0.0,0
D,2025-10-27,18,9945.794972308468,9,1,56225.19450273306,3.3609749999886844,1.8189894035458565e-12,1.7053025658242404e-13,297,2025-10-28 00:10:00,2025-10-29 00:10:00,1.0,0.0,0.0,0
D,2025-10-28,0,5761.302773637728,9,1,86054.51879761109,7.5885647000104655,1.8189894035458565e-12,1.1368683772161603e-13,298,2025-10-29 00:10:00,2025-10-30 00:10:00,1.0,0.0,0.0,0
D,2025-10-28,6,10795.68845243183,9,1,76555.47964503875,0.7689129000063986,1.8189894035458565e-12,3.410605131648481e-13,298,2025-10-29 00:10:00,2025-10-30 00:10:00,1.0,0.0,0.0,0
D,2025-10-28,12,8705.37782596909,9,1,68426.82543938217,0.7345127000007778,1.8189894035458565e-12,3.410605131648481e-13,298,2025-10-29 00:10:00,2025-10-30 00:10:00,1.0,0.0,0.0,0
D,2025-10-28,18,9754.66050178403,9,1,58258.05458642107,0.5000431999942521,9.094947017729282e-13,3.410605131648481e-13,298,2025-10-29 00:10:00,2025-10-30 00:10:00,1.0,0.0,0.0,0
D,2025-10-29,0,6449.380590816625,9,1,90544.17038432916,1.6924003999884007,1.8189894035458565e-12,1.1368683772161603e-13,299,2025-10-30 00:10:00,2025-10-31 00:10:00,1.0,0.0,0.0,0
D,2025-10-29,6,10759.849005902946,9,1,79332.68531235974,0.763180799986003,1.8189894035458565e-12,2.2737367544323206e-13,299,2025-10-30 00:10:00,2025-10-31 00:10:00,1.0,0.0,0.0,0
D,2025-10-29,12,6945.966294555034,9,1,72647.96904361821,0.6300520999939181,9.094947017729282e-13,5.4569682106375694e-12,299,2025-10-30 00:10:00,2025-10-31 00:10:00,1.0,0.0,0.0,0
D,2025-10-29,18,10689.714610891047,9,1,56369.12486651641,0.6543363999953726,9.094947017729282e-13,2.2737367544323206e-13,299,2025-10-30 00:10:00,2025-10-31 00:10:00,1.0,0.0,0.0,0
D,2025-10-30,0,7140.958862263888,9,1,69070.78933085989,1.2995531000051415,1.8189894035458565e-12,1.1368683772161603e-13,300,2025-10-31 00:10:00,2025-11-01 00:10:00,1.0,0.0,0.0,0
D,2025-10-30,6,10781.427155894695,9,1,59397.290567532626,0.8327269000001252,1.8189894035458565e-12,7.275957614183426e-12,300,2025-10-31 00:10:00,2025-11-01 00:10:00,1.0,0.0,0.0,0
D,2025-10-30,12,7302.742578210468,9,1,53099.06874196668,0.6988571999972919,1.8189894035458565e-12,7.275957614183426e-12,300,2025-10-31 00:10:00,2025-11-01 00:10:00,1.0,0.0,0.0,0
D,2025-10-30,18,9739.445589029925,9,1,38582.58640964666,0.5118517999944743,1.8189894035458565e-12,1.7053025658242404e-13,300,2025-10-31 00:10:00,2025-11-01 00:10:00,1.0,0.0,0.0,0
D,2025-10-31,0,4489.017284413166,9,1,56151.85792395433,1.3783681000059005,1.8189894035458565e-12,1.1368683772161603e-13,301,2025-11-01 00:10:00,2025-11-02 00:10:00,1.0,0.0,0.0,0
D,2025-10-31,6,10306.742484422077,9,1,44638.43547890237,0.8131083999905968,1.8189894035458565e-12,1.1368683772161603e-13,301,2025-11-01 00:10:00,2025-11-02 00:10:00,1.0,0.0,0.0,0
D,2025-10-31,12,10800.0,9,1,42056.768524374704,0.747355500003323,1.8189894035458565e-12,1.1368683772161603e-13,301,2025-11-01 00:10:00,2025-11-02 00:10:00,1.0,0.0,0.0,0
D,2025-10-31,18,10800.0,9,1,33247.36173353049,0.5921295000007376,9.094947017729282e-13,1.1368683772161603e-13,301,2025-11-01 00:10:00,2025-11-02 00:10:00,1.0,0.0,0.0,0
D,2025-11-01,0,8814.023134249222,9,1,51558.63522734758,1.0615997999993851,1.8189894035458565e-12,1.1368683772161603e-13,302,2025-11-02 00:10:00,2025-11-03 00:10:00,1.0,0.0,0.0,0
D,2025-11-01,6,7555.855573165442,9,1,45028.963035069726,0.7385523000120884,1.8189894035458565e-12,2.2737367544323206e-13,302,2025-11-02 00:10:00,2025-11-03 00:10:00,1.0,0.0,0.0,0
D,2025-11-01,12,10800.0,9,1,43531.61780287256,0.6168885999941267,1.8189894035458565e-12,1.1368683772161603e-13,302,2025-11-02 00:10:00,2025-11-03 00:10:00,1.0,0.0,0.0,0
D,2025-11-01,18,10626.042810768224,9,1,38567.05182726666,0.5636222999892198,1.8189894035458565e-12,2.2737367544323206e-13,302,2025-11-02 00:10:00,2025-11-03 00:10:00,1.0,0.0,0.0,0
D,2025-11-02,0,6438.230332412788,9,1,70885.6896009916,1.435267599998042,1.8189894035458565e-12,1.1368683772161603e-13,303,2025-11-03 00:10:00,2025-11-04 00:10:00,1.0,0.0,0.0,0
D,2025-11-02,6,8849.485413365086,9,1,63837.94511455614,0.7227792000048794,9.094947017729282e-13,1.1368683772161603e-13,303,2025-11-03 00:10:00,2025-11-04 00:10:00,1.0,0.0,0.0,0
D,2025-11-02,12,4719.972675444125,9,1,57156.41930720473,0.6496329000074184,1.8189894035458565e-12,7.275957614183426e-12,303,2025-11-03 00:10:00,2025-11-04 00:10:00,1.0,0.0,0.0,0
D,2025-11-02,18,8849.670439981945,9,1,48404.32225607727,0.5013965000107419,1.8189894035458565e-12,1.1368683772161603e-13,303,2025-11-03 00:10:00,2025-11-04 00:10:00,1.0,0.0,0.0,0
D,2025-11-03,0,3361.2845171443355,9,1,95769.207245818,1.2411674999893876,1.8189894035458565e-12,7.275957614183426e-12,304,2025-11-04 00:10:00,2025-11-05 00:10:00,1.0,0.0,0.0,0
D,2025-11-03,6,10715.952398360429,9,1,81748.96490904177,0.7597848000004888,1.8189894035458565e-12,3.410605131648481e-13,304,2025-11-04 00:10:00,2025-11-05 00:10:00,1.0,0.0,0.0,0
D,2025-11-03,12,7949.574084496772,9,1,72392.72627226713,0.7190427000023192,1.8189894035458565e-12,1.8189894035458565e-12,304,2025-11-04 00:10:00,2025-11-05 00:10:00,1.0,0.0,0.0,0
D,2025-11-03,18,10716.503740299262,9,1,55808.88001772238,0.5700974999926984,1.8189894035458565e-12,3.410605131648481e-13,304,2025-11-04 00:10:00,2025-11-05 00:10:00,1.0,0.0,0.0,0
D,2025-11-04,0,7381.504565886354,9,1,90752.10119001655,1.619112899992615,1.8189894035458565e-12,1.1368683772161603e-13,305,2025-11-05 00:10:00,2025-11-06 00:10:00,1.0,0.0,0.0,0
D,2025-11-04,6,10752.988103695952,9,1,81127.90525714759,0.795461300003808,1.8189894035458565e-12,3.410605131648481e-13,305,2025-11-05 00:10:00,2025-11-06 00:10:00,1.0,0.0,0.0,0
D,2025-11-04,12,7636.407738500325,9,1,71378.33709832015,0.7579122000024654,9.094947017729282e-13,3.410605131648481e-13,305,2025-11-05 00:10:00,2025-11-06 00:10:00,1.0,0.0,0.0,0
D,2025-11-04,18,10324.670414177697,9,1,64400.0521038256,0.5995020999980625,9.094947017729282e-13,3.410605131648481e-13,305,2025-11-05 00:10:00,2025-11-06 00:10:00,1.0,0.0,0.0,0
D,2025-11-05,0,6940.843289857012,9,1,95796.32020931623,1.3363707999960752,1.8189894035458565e-12,3.637978807091713e-12,306,2025-11-06 00:10:00,2025-11-07 00:10:00,1.0,0.0,0.0,0
D,2025-11-05,6,10637.114309396811,9,1,81379.65470686954,0.6989479000039864,1.8189894035458565e-12,3.637978807091713e-12,306,2025-11-06 00:10:00,2025-11-07 00:10:00,1.0,0.0,0.0,0
D,2025-11-05,12,6932.328559468318,9,1,79205.49345995273,0.7142897999874549,1.8189894035458565e-12,2.2737367544323206e-13,306,2025-11-06 00:10:00,2025-11-07 00:10:00,1.0,0.0,0.0,0
D,2025-11-05,18,10800.0,9,1,57929.41293584519,0.5789879000076326,1.8189894035458565e-12,1.7053025658242404e-13,306,2025-11-06 00:10:00,2025-11-07 00:10:00,1.0,0.0,0.0,0
D,2025-11-06,0,7421.102498936736,9,1,75609.1976931006,1.2744059999968158,1.8189894035458565e-12,1.0913936421275139e-11,307,2025-11-07 00:10:00,2025-11-08 00:10:00,1.0,0.0,0.0,0
D,2025-11-06,6,10701.171545313382,9,1,65178.60530580857,1.306655000007595,1.8189894035458565e-12,7.275957614183426e-12,307,2025-11-07 00:10:00,2025-11-08 00:10:00,1.0,0.0,0.0,0
D,2025-11-06,12,6074.376896381048,9,1,56521.04227028048,6.006520000009914,1.8189894035458565e-12,2.2737367544323206e-13,307,2025-11-07 00:10:00,2025-11-08 00:10:00,1.0,0.0,0.0,0
D,2025-11-06,18,10589.630759848234,9,1,40185.30113526958,5.398134599992773,9.094947017729282e-13,1.7053025658242404e-13,307,2025-11-07 00:10:00,2025-11-08 00:10:00,1.0,0.0,0.0,0
D,2025-11-07,0,5720.843611973664,9,1,56593.81039714766,1.3682166000071447,1.8189894035458565e-12,1.1368683772161603e-13,308,2025-11-08 00:10:00,2025-11-09 00:10:00,1.0,0.0,0.0,0
D,2025-11-07,6,10800.0,9,1,47525.04027466454,0.727518500003498,1.8189894035458565e-12,2.2737367544323206e-13,308,2025-11-08 00:10:00,2025-11-09 00:10:00,1.0,0.0,0.0,0
D,2025-11-07,12,10800.0,9,1,43978.40482436062,0.595567199998186,1.8189894035458565e-12,7.275957614183426e-12,308,2025-11-08 00:10:00,2025-11-09 00:10:00,1.0,0.0,0.0,0
D,2025-11-07,18,10800.0,9,1,33891.16316701278,0.5041495999903418,1.8189894035458565e-12,2.2737367544323206e-13,308,2025-11-08 00:10:00,2025-11-09 00:10:00,1.0,0.0,0.0,0
D,2025-11-08,0,9676.725738566907,9,1,54281.43106159416,1.4000250000099186,1.8189894035458565e-12,3.637978807091713e-12,309,2025-11-09 00:10:00,2025-11-10 00:10:00,1.0,0.0,0.0,0
D,2025-11-08,6,9829.605105099532,9,1,46038.3383382077,0.7433185000118101,1.8189894035458565e-12,3.637978807091713e-12,309,2025-11-09 00:10:00,2025-11-10 00:10:00,1.0,0.0,0.0,0
D,2025-11-08,12,10800.0,9,1,45622.54654459123,0.6205366000067443,1.8189894035458565e-12,3.637978807091713e-12,309,2025-11-09 00:10:00,2025-11-10 00:10:00,1.0,0.0,0.0,0
D,2025-11-08,18,10685.131272263186,9,1,41349.97380102736,0.5542554000130622,9.094947017729282e-13,2.8421709430404007e-13,309,2025-11-09 00:10:00,2025-11-10 00:10:00,1.0,0.0,0.0,0
D,2025-11-09,0,7368.088793227811,9,1,72075.6128526168,1.5343790000042645,1.8189894035458565e-12,1.1368683772161603e-13,310,2025-11-10 00:10:00,2025-11-11 00:10:00,1.0,0.0,0.0,0
D,2025-11-09,6,8591.103054651772,9,1,62989.67140655221,0.7635979000042425,1.8189894035458565e-12,2.8421709430404007e-13,310,2025-11-10 00:10:00,2025-11-11 00:10:00,1.0,0.0,0.0,0
D,2025-11-09,12,5267.459795291418,9,1,59579.555186329184,0.6202376000001095,1.8189894035458565e-12,2.8421709430404007e-13,310,2025-11-10 00:10:00,2025-11-11 00:10:00,1.0,0.0,0.0,0
D,2025-11-09,18,10099.985560509433,9,1,48806.456572058385,0.47515639998891857,9.094947017729282e-13,2.8421709430404007e-13,310,2025-11-10 00:10:00,2025-11-11 00:10:00,1.0,0.0,0.0,0
D,2025-11-10,0,5155.465851535735,9,1,93590.55561180074,1.4188071000098716,1.8189894035458565e-12,1.1368683772161603e-13,311,2025-11-11 00:10:00,2025-11-12 00:10:00,1.0,0.0,0.0,0
D,2025-11-10,6,10581.613225833733,9,1,82755.75702061149,0.8222192999965046,1.8189894035458565e-12,3.410605131648481e-13,311,2025-11-11 00:10:00,2025-11-12 00:10:00,1.0,0.0,0.0,0
D,2025-11-10,12,7154.354369333837,9,1,70199.5561172808,0.7104353000031551,1.8189894035458565e-12,3.410605131648481e-13,311,2025-11-11 00:10:00,2025-11-12 00:10:00,1.0,0.0,0.0,0
D,2025-11-10,18,10773.742868907455,9,1,54560.14502243137,0.5302215999981854,1.8189894035458565e-12,3.410605131648481e-13,311,2025-11-11 00:10:00,2025-11-12 00:10:00,1.0,0.0,0.0,0
D,2025-11-11,0,7337.05519430554,9,1,97459.50223431662,1.2891551999928197,1.8189894035458565e-12,1.1368683772161603e-13,312,2025-11-12 00:10:00,2025-11-13 00:10:00,1.0,0.0,0.0,0
D,2025-11-11,6,10679.715698781853,9,1,85000.9603956643,0.7454878999997163,1.8189894035458565e-12,3.410605131648481e-13,312,2025-11-12 00:10:00,2025-11-13 00:10:00,1.0,0.0,0.0,0
D,2025-11-11,12,9616.046320372794,9,1,77969.26839941378,0.6324195000051986,1.8189894035458565e-12,3.410605131648481e-13,312,2025-11-12 00:10:00,2025-11-13 00:10:00,1.0,0.0,0.0,0
D,2025-11-11,18,10631.781332060571,9,1,57517.50969198746,0.48233949999848846,1.8189894035458565e-12,3.410605131648481e-13,312,2025-11-12 00:10:00,2025-11-13 00:10:00,1.0,0.0,0.0,0
D,2025-11-12,0,7128.164819313991,9,1,94636.46098866475,1.4102902999875369,1.8189894035458565e-12,1.1368683772161603e-13,313,2025-11-13 00:10:00,2025-11-14 00:10:00,1.0,0.0,0.0,0
D,2025-11-12,6,10669.623808506485,9,1,86792.76523935165,0.7822691999899689,1.8189894035458565e-12,1.4551915228366852e-11,313,2025-11-13 00:10:00,2025-11-14 00:10:00,1.0,0.0,0.0,0
D,2025-11-12,12,7558.130589881297,9,1,73254.57990887482,0.6510503999888897,1.8189894035458565e-12,3.637978807091713e-12,313,2025-11-13 00:10:00,2025-11-14 00:10:00,1.0,0.0,0.0,0
D,2025-11-12,18,10498.820657796115,9,1,59507.98391959525,0.5223726999975042,1.8189894035458565e-12,2.8421709430404007e-13,313,2025-11-13 00:10:00,2025-11-14 00:10:00,1.0,0.0,0.0,0
D,2025-11-13,0,7198.054538655196,9,1,74903.47196860593,1.436921499989694,1.8189894035458565e-12,1.1368683772161603e-13,314,2025-11-14 00:10:00,2025-11-15 00:10:00,1.0,0.0,0.0,0
D,2025-11-13,6,10473.322528564744,9,1,66154.93922972147,0.791338100010762,1.8189894035458565e-12,7.275957614183426e-12,314,2025-11-14 00:10:00,2025-11-15 00:10:00,1.0,0.0,0.0,0
D,2025-11-13,12,9437.630633331333,9,1,55227.50757049786,0.7484741999942344,1.8189894035458565e-12,2.2737367544323206e-13,314,2025-11-14 00:10:00,2025-11-15 00:10:00,1.0,0.0,0.0,0
D,2025-11-13,18,9267.166944414228,9,1,40322.41554140742,0.576119799996377,1.8189894035458565e-12,2.2737367544323206e-13,314,2025-11-14 00:10:00,2025-11-15 00:10:00,1.0,0.0,0.0,0
D,2025-11-14,0,4466.117879468623,9,1,57658.07654124949,1.394886399997631,9.094947017729282e-13,1.1368683772161603e-13,315,2025-11-15 00:10:00,2025-11-16 00:10:00,1.0,0.0,0.0,0
D,2025-11-14,6,10723.719281309537,9,1,45873.70249903607,0.8687745999923209,1.8189894035458565e-12,1.7053025658242404e-13,315,2025-11-15 00:10:00,2025-11-16 00:10:00,1.0,0.0,0.0,0
D,2025-11-14,12,10800.0,9,1,43590.51524194312,0.6451802000083262,1.8189894035458565e-12,1.7053025658242404e-13,315,2025-11-15 00:10:00,2025-11-16 00:10:00,1.0,0.0,0.0,0
D,2025-11-14,18,10800.0,9,1,33984.26583604545,0.48359570000320673,9.094947017729282e-13,1.7053025658242404e-13,315,2025-11-15 00:10:00,2025-11-16 00:10:00,1.0,0.0,0.0,0
D,2025-11-15,0,9248.191232990179,9,1,61162.49470184032,1.1704114000021946,1.8189894035458565e-12,1.0913936421275139e-11,316,2025-11-16 00:10:00,2025-11-17 00:10:00,1.0,0.0,0.0,0
D,2025-11-15,6,10317.800284239525,9,1,52118.9450103202,0.8263198000058765,9.094947017729282e-13,2.8421709430404007e-13,316,2025-11-16 00:10:00,2025-11-17 00:10:00,1.0,0.0,0.0,0
D,2025-11-15,12,10800.0,9,1,50802.77350786827,0.619949900006759,9.094947017729282e-13,2.8421709430404007e-13,316,2025-11-16 00:10:00,2025-11-17 00:10:00,1.0,0.0,0.0,0
D,2025-11-15,18,10800.0,9,1,42489.26382676167,0.5461612000071909,1.8189894035458565e-12,2.8421709430404007e-13,316,2025-11-16 00:10:00,2025-11-17 00:10:00,1.0,0.0,0.0,0
D,2025-11-16,0,7573.4564070796,9,1,80159.74208527668,1.4463183999905596,1.8189894035458565e-12,7.275957614183426e-12,317,2025-11-17 00:10:00,2025-11-18 00:10:00,1.0,0.0,0.0,0
D,2025-11-16,6,8735.787098558145,9,1,75066.31548357989,0.922682899996289,9.094947017729282e-13,7.275957614183426e-12,317,2025-11-17 00:10:00,2025-11-18 00:10:00,1.0,0.0,0.0,0
D,2025-11-16,12,4663.510662912285,9,1,69421.56422349777,0.6681685000075959,1.8189894035458565e-12,3.637978807091713e-12,317,2025-11-17 00:10:00,2025-11-18 00:10:00,1.0,0.0,0.0,0
D,2025-11-16,18,9174.965577123525,9,1,50538.5181130477,0.5786372000002302,1.8189894035458565e-12,3.410605131648481e-13,317,2025-11-17 00:10:00,2025-11-18 00:10:00,1.0,0.0,0.0,0
D,2025-11-17,0,4676.911941657938,9,1,99777.66378470557,1.4517429999978049,1.8189894035458565e-12,1.4551915228366852e-11,318,2025-11-18 00:10:00,2025-11-19 00:10:00,1.0,0.0,0.0,0
D,2025-11-17,6,10506.181548602368,9,1,93843.46595939888,0.8901444000075571,1.8189894035458565e-12,2.8421709430404007e-13,318,2025-11-18 00:10:00,2025-11-19 00:10:00,1.0,0.0,0.0,0
D,2025-11-17,12,7176.645376273681,9,1,83323.68802950424,0.7104793000034988,1.8189894035458565e-12,2.8421709430404007e-13,318,2025-11-18 00:10:00,2025-11-19 00:10:00,1.0,0.0,0.0,0
D,2025-11-17,18,10148.220265158834,9,1,64502.47995436952,0.4787326999939978,9.094947017729282e-13,2.8421709430404007e-13,318,2025-11-18 00:10:00,2025-11-19 00:10:00,1.0,0.0,0.0,0
D,2025-11-18,0,6945.136140392397,9,1,100761.49145891801,1.7702381999988575,1.8189894035458565e-12,7.275957614183426e-12,319,2025-11-19 00:10:00,2025-11-20 00:10:00,1.0,0.0,0.0,0
D,2025-11-18,6,10575.723287718296,9,1,89246.69414154495,0.7162406999996165,1.8189894035458565e-12,3.410605131648481e-13,319,2025-11-19 00:10:00,2025-11-20 00:10:00,1.0,0.0,0.0,0
D,2025-11-18,12,6594.170620555265,9,1,84828.46962361652,0.65120009999373,1.8189894035458565e-12,3.637978807091713e-12,319,2025-11-19 00:10:00,2025-11-20 00:10:00,1.0,0.0,0.0,0
D,2025-11-18,18,10631.316431713582,9,1,64081.84142309101,0.6094372999941697,1.8189894035458565e-12,3.410605131648481e-13,319,2025-11-19 00:10:00,2025-11-20 00:10:00,1.0,0.0,0.0,0
D,2025-11-19,0,7274.0578619123235,9,1,100587.97646513725,1.5669283000024734,1.8189894035458565e-12,7.275957614183426e-12,320,2025-11-20 00:10:00,2025-11-21 00:10:00,1.0,0.0,0.0,0
D,2025-11-19,6,10325.1985681007,9,1,94788.56484672095,2.5324086000036914,1.8189894035458565e-12,7.275957614183426e-12,320,2025-11-20 00:10:00,2025-11-21 00:10:00,1.0,0.0,0.0,0
D,2025-11-19,12,7374.5004430917825,9,1,86447.33452591457,5.562046699997154,1.8189894035458565e-12,2.2737367544323206e-13,320,2025-11-20 00:10:00,2025-11-21 00:10:00,1.0,0.0,0.0,0
D,2025-11-19,18,10039.31672892042,9,1,65882.71176830858,4.600773199999821,1.8189894035458565e-12,2.2737367544323206e-13,320,2025-11-20 00:10:00,2025-11-21 00:10:00,1.0,0.0,0.0,0
D,2025-11-20,0,6548.197434010072,9,1,79753.91938374296,7.696397799998522,1.8189894035458565e-12,1.1368683772161603e-13,321,2025-11-21 00:10:00,2025-11-22 00:10:00,1.0,0.0,0.0,0
D,2025-11-20,6,10704.6700027791,9,1,69835.53316501789,0.8674344999890309,1.8189894035458565e-12,2.2737367544323206e-13,321,2025-11-21 00:10:00,2025-11-22 00:10:00,1.0,0.0,0.0,0
D,2025-11-20,12,6221.073669479511,9,1,60465.260412425516,0.6860575000027893,1.8189894035458565e-12,2.2737367544323206e-13,321,2025-11-21 00:10:00,2025-11-22 00:10:00,1.0,0.0,0.0,0
