strategy,date,interval_i,event_hour,horizon_slots,soc_before_kwh,soc_after_kwh,contract_kwh,forecast_net_kwh,dispatch_net_kwh,execution_mode,measurement_model,actual_net_kwh,forecast_residual_kwh,charge_kwh,discharge_kwh,predicted_emergency_kwh,emergency_kwh,curtail_kwh,pv_curtail_kwh,grid_import_kwh,unused_contract_kwh,supply_surplus_kwh,battery_dump_kwh,terminal_shortfall_kwh
D,2025-10-02,24,0,12,2919.7893157312938,2919.7893157312938,619.6283333333333,627.8715833333333,615.24,measured_current_mpc,ideal_piecewise_constant_current_slot,615.24,-12.63158333333331,0.0,0.0,0.0,0.0,0.0,0.0,615.24,4.388333333333321,4.388333333333321,0.0,0.0
D,2025-10-02,25,0,11,2919.7893157312938,2918.17152961677,582.0760166666666,584.1532166666666,583.6107833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,583.6107833333333,-0.5424333333332925,0.0,1.5347666666666555,0.0,0.0,0.0,0.0,582.0760166666666,0.0,0.0,0.0,0.0
D,2025-10-02,26,0,10,2918.17152961677,2918.17152961677,596.5533,597.2052833333333,585.7515333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,585.7515333333333,-11.453750000000014,0.0,0.0,0.0,0.0,0.0,0.0,585.7515333333333,10.801766666666708,10.801766666666708,0.0,0.0
D,2025-10-02,27,0,9,2918.17152961677,2918.17152961677,654.5283333333332,592.4812499999999,623.3333333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,623.3333333333333,30.852083333333326,0.0,0.0,0.0,0.0,0.0,0.0,623.3333333333333,31.194999999999936,31.194999999999936,0.0,0.0
D,2025-10-02,28,0,8,2918.17152961677,2918.17152961677,681.01345,644.3472166666667,618.8752333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,618.8752333333333,-25.471983333333355,0.0,0.0,0.0,0.0,0.0,0.0,618.8752333333333,62.13821666666672,62.13821666666672,0.0,0.0
D,2025-10-02,29,0,7,2918.17152961677,2918.17152961677,634.0320333333334,590.2854833333333,595.8457,measured_current_mpc,ideal_piecewise_constant_current_slot,595.8457,5.5602166666666335,0.0,0.0,0.0,0.0,0.0,0.0,595.8457,38.18633333333344,38.18633333333344,0.0,0.0
D,2025-10-02,30,0,6,2918.17152961677,2918.17152961677,646.5166666666667,626.2535499999999,585.6733333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,585.6733333333333,-40.580216666666615,0.0,0.0,0.0,0.0,0.0,0.0,585.6733333333333,60.84333333333336,60.84333333333336,0.0,0.0
D,2025-10-02,31,0,5,2918.17152961677,2918.17152961677,669.2923888888889,599.7013000000001,594.40415,measured_current_mpc,ideal_piecewise_constant_current_slot,594.40415,-5.2971500000001015,0.0,0.0,0.0,0.0,0.0,0.0,594.40415,74.88823888888896,74.88823888888896,0.0,0.0
D,2025-10-02,32,0,4,2918.17152961677,2945.467461834838,629.5585555555556,602.5536166666666,600.7861166666667,measured_current_mpc,ideal_piecewise_constant_current_slot,600.7861166666667,-1.7674999999999272,28.772438888888928,0.0,0.0,0.0,0.0,0.0,629.5585555555556,0.0,0.0,0.0,0.0
D,2025-10-02,33,0,3,2945.467461834838,3467.5807383228475,1138.7740501051162,535.8208333333334,588.4183333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,588.4183333333333,52.597499999999854,550.3557167717829,0.0,0.0,0.0,0.0,0.0,1138.7740501051162,0.0,0.0,0.0,0.0
D,2025-10-02,34,0,2,3467.5807383228475,4233.884247084832,1386.2491722222223,585.3530833333332,578.4943499999999,measured_current_mpc,ideal_piecewise_constant_current_slot,578.4943499999999,-6.858733333333248,807.7548222222224,0.0,0.0,0.0,0.0,0.0,1386.2491722222223,0.0,0.0,0.0,0.0
D,2025-10-02,35,0,1,4233.884247084832,4217.82058222758,671.8633361111112,637.5246333333334,687.1026666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,687.1026666666667,49.578033333333224,0.0,15.239330555555512,0.0,0.0,0.0,0.0,671.8633361111112,0.0,0.0,0.0,16.06366485725175
D,2025-10-02,36,6,36,4217.82058222758,3344.070966976601,-0.0,803.2945916666665,828.9116666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,828.9116666666666,25.617075000000114,0.0,828.9116666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-10-02,37,6,35,3344.070966976601,2511.4804158167735,-0.0,805.7278269265523,789.86475,measured_current_mpc,ideal_piecewise_constant_current_slot,789.86475,-15.863076926552367,0.0,789.86475,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-10-02,38,6,34,2511.4804158167735,2511.4804158167735,732.3856005174686,710.04647507014,730.1431666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,730.1431666666666,20.096691596526625,0.0,0.0,0.0,0.0,0.0,0.0,730.1431666666666,2.2424338508019446,2.2424338508019446,0.0,0.0
D,2025-10-02,39,6,33,2511.4804158167735,2376.432059431402,589.6056298680246,720.0743319496507,717.7237499999999,measured_current_mpc,ideal_piecewise_constant_current_slot,717.7237499999999,-2.3505819496508593,0.0,128.11812013197527,0.0,0.0,0.0,0.0,589.6056298680246,0.0,0.0,0.0,0.0
D,2025-10-02,40,6,32,2376.432059431402,2376.432059431402,721.532164668322,669.3271436090087,665.1870166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,665.1870166666666,-4.140126942342022,0.0,0.0,0.0,0.0,0.0,0.0,665.1870166666666,56.34514800165539,56.34514800165539,0.0,0.0
D,2025-10-02,41,6,31,2376.432059431402,2376.432059431402,675.1912177125237,613.1585490442112,613.4692666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,613.4692666666667,0.31071762245551326,0.0,0.0,0.0,0.0,0.0,0.0,613.4692666666667,61.72195104585694,61.72195104585694,0.0,0.0
D,2025-10-02,42,6,30,2376.432059431402,2376.432059431402,581.7142550382379,553.0692205075289,568.3691666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,568.3691666666667,15.29994615913779,0.0,0.0,0.0,0.0,0.0,0.0,568.3691666666667,13.345088371571137,13.345088371571137,0.0,0.0
D,2025-10-02,43,6,29,2376.432059431402,2376.432059431402,538.4617026811693,516.7302368307951,488.7988,measured_current_mpc,ideal_piecewise_constant_current_slot,488.7988,-27.931436830795064,0.0,0.0,0.0,0.0,0.0,0.0,488.7988,49.66290268116927,49.66290268116927,0.0,0.0
D,2025-10-02,44,6,28,2376.432059431402,2438.751509410751,485.22108482122553,436.9613015145459,419.5306166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,419.5306166666666,-17.430684847879263,65.69046815455891,0.0,0.0,0.0,0.0,0.0,485.2210848212255,5.684341886080802e-14,5.684341886080802e-14,0.0,0.0
D,2025-10-02,45,6,27,2438.751509410751,3229.320924452846,1228.480320019,380.19684939160595,341.69833333333327,measured_current_mpc,ideal_piecewise_constant_current_slot,341.69833333333327,-38.498516058272685,833.3333333333333,0.0,0.0,0.0,0.0,0.0,1175.0316666666665,53.448653352333395,53.448653352333395,0.0,0.0
D,2025-10-02,46,6,26,3229.320924452846,3326.989770606217,1159.8678042766198,253.41315916744884,222.65536666666662,measured_current_mpc,ideal_piecewise_constant_current_slot,222.65536666666662,-30.757792500782216,102.952003428409,0.0,0.0,0.0,0.0,0.0,325.60737009507557,834.2604341815443,834.2604341815443,0.0,0.0
D,2025-10-02,47,6,25,3326.989770606217,3400.819176597226,378.3052604096232,314.7602906459265,300.4822333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,300.4822333333333,-14.278057312593205,77.82302707628992,0.0,0.0,0.0,0.0,0.0,378.3052604096232,0.0,0.0,0.0,0.0
D,2025-10-02,48,6,24,3400.819176597226,2893.582373417298,-0.0,476.2970806093687,481.20708333333334,measured_current_mpc,ideal_piecewise_constant_current_slot,481.20708333333334,4.910002723964624,0.0,481.20708333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-10-02,49,6,23,2893.582373417298,2454.3028820179707,-0.0,458.1191689394402,416.73711666666657,measured_current_mpc,ideal_piecewise_constant_current_slot,416.73711666666657,-41.38205227277365,0.0,416.73711666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-10-02,50,6,22,2454.3028820179707,2103.4752306644928,-0.0,322.17497228107106,332.82433333333324,measured_current_mpc,ideal_piecewise_constant_current_slot,332.82433333333324,10.64936105226218,0.0,332.82433333333324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-10-02,51,6,21,2103.4752306644928,1764.7184323451079,-0.0,323.646460169217,321.3729166666667,measured_current_mpc,ideal_piecewise_constant_current_slot,321.3729166666667,-2.2735435025502966,0.0,321.3729166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-10-02,52,6,20,1764.7184323451079,1511.4093102944132,-0.0,251.67645647629845,240.31013333333317,measured_current_mpc,ideal_piecewise_constant_current_slot,240.31013333333317,-11.366323142965285,0.0,240.31013333333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-10-02,53,6,19,1511.4093102944132,1366.6467743857359,-0.0,178.74462110009247,137.3338,measured_current_mpc,ideal_piecewise_constant_current_slot,137.3338,-41.41082110009248,0.0,137.3338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-10-02,54,6,18,1366.6467743857359,1278.0371191164345,-0.0,97.90693474993404,84.0625,measured_current_mpc,ideal_piecewise_constant_current_slot,84.0625,-13.844434749934038,0.0,84.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-10-02,55,6,17,1278.0371191164345,1200.0,-0.0,97.5732473065431,95.91251666666665,measured_current_mpc,ideal_piecewise_constant_current_slot,95.91251666666665,-1.6607306398764479,0.0,74.03251153373986,21.880005132926783,21.88000513292684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-10-02,56,6,16,1200.0,1200.0,-0.0,58.30157928003076,74.3936666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,74.3936666666666,16.092087386635846,0.0,0.0,74.3936666666666,74.3936666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-10-02,57,6,15,1200.0,1206.0020029989996,-0.0,2.261353508048419,-6.326666666666597,measured_current_mpc,ideal_piecewise_constant_current_slot,-6.326666666666597,-8.588020174715016,6.326666666666597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-10-02,58,6,14,1206.0020029989996,1206.0020029989996,-0.0,-74.75312004802286,-87.96311666666656,measured_current_mpc,ideal_piecewise_constant_current_slot,-87.96311666666656,-13.2099966186437,0.0,0.0,0.0,0.0,87.96311666666656,87.96311666666656,0.0,0.0,87.96311666666656,0.0,0.0
D,2025-10-02,59,6,13,1206.0020029989996,1206.0020029989996,-0.0,-115.11584593353099,-176.4936666666665,measured_current_mpc,ideal_piecewise_constant_current_slot,-176.4936666666665,-61.37782073313552,0.0,0.0,0.0,0.0,176.4936666666665,176.4936666666665,0.0,0.0,176.4936666666665,0.0,0.0
D,2025-10-02,60,6,12,1206.0020029989996,1206.0020029989996,-0.0,-203.37927506643928,-235.20499999999993,measured_current_mpc,ideal_piecewise_constant_current_slot,-235.20499999999993,-31.82572493356065,0.0,0.0,0.0,0.0,235.20499999999993,235.20499999999993,0.0,0.0,235.20499999999993,0.0,0.0
D,2025-10-02,61,6,11,1206.0020029989996,1206.0020029989996,-0.0,-206.1117008077661,-211.2887666666668,measured_current_mpc,ideal_piecewise_constant_current_slot,-211.2887666666668,-5.177065858900676,0.0,0.0,0.0,0.0,211.2887666666668,211.2887666666668,0.0,0.0,211.2887666666668,0.0,0.0
D,2025-10-02,62,6,10,1206.0020029989996,1206.0020029989996,-0.0,-201.698329712013,-221.32096666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,-221.32096666666666,-19.62263695465367,0.0,0.0,0.0,0.0,221.32096666666666,221.32096666666666,0.0,0.0,221.32096666666666,0.0,0.0
D,2025-10-02,63,6,9,1206.0020029989996,1206.0020029989996,-0.0,-229.2047609267172,-295.2833333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,-295.2833333333333,-66.0785724066161,0.0,0.0,0.0,0.0,295.2833333333333,295.2833333333333,0.0,0.0,295.2833333333333,0.0,0.0
D,2025-10-02,64,6,8,1206.0020029989996,1206.0020029989996,-0.0,-308.8726458276577,-347.1975500000003,measured_current_mpc,ideal_piecewise_constant_current_slot,-347.1975500000003,-38.3249041723426,0.0,0.0,0.0,0.0,347.1975500000003,347.1975500000003,0.0,0.0,347.1975500000003,0.0,0.0
D,2025-10-02,65,6,7,1206.0020029989996,1206.0020029989996,-0.0,-321.4669785255229,-348.51323333333335,measured_current_mpc,ideal_piecewise_constant_current_slot,-348.51323333333335,-27.046254807810442,0.0,0.0,0.0,0.0,348.51323333333335,348.51323333333335,0.0,0.0,348.51323333333335,0.0,0.0
D,2025-10-02,66,6,6,1206.0020029989996,1206.0020029989996,-0.0,-344.0786054972286,-351.88249999999994,measured_current_mpc,ideal_piecewise_constant_current_slot,-351.88249999999994,-7.803894502771357,0.0,0.0,0.0,0.0,351.88249999999994,351.88249999999994,0.0,0.0,351.88249999999994,0.0,0.0
D,2025-10-02,67,6,5,1206.0020029989996,1206.0020029989996,469.36399796899394,-333.74097164436546,-424.90048333333334,measured_current_mpc,ideal_piecewise_constant_current_slot,-424.90048333333334,-91.15951168896788,0.0,0.0,0.0,0.0,424.90048333333334,424.90048333333334,0.0,469.36399796899394,894.2644813023273,0.0,0.0
D,2025-10-02,68,6,4,1206.0020029989996,1834.859082899678,222.07333173621186,-418.5037076986117,-440.8002333333336,measured_current_mpc,ideal_piecewise_constant_current_slot,-440.8002333333336,-22.29652563472189,662.8735650695455,0.0,5.684341886080802e-14,5.684341886080802e-14,0.0,0.0,222.07333173621186,0.0,0.0,0.0,0.0
D,2025-10-02,69,6,3,1834.859082899678,1834.859082899678,525.544865513958,-347.71774294327724,-395.31208333333325,measured_current_mpc,ideal_piecewise_constant_current_slot,-395.31208333333325,-47.594340390056004,0.0,0.0,0.0,0.0,395.31208333333325,395.31208333333325,0.0,525.544865513958,920.8569488472913,0.0,0.0
D,2025-10-02,70,6,2,1834.859082899678,2625.4284979417725,445.22921313633515,-379.62995372634515,-420.16336666666643,measured_current_mpc,ideal_piecewise_constant_current_slot,-420.16336666666643,-40.533412940321284,833.3333333333333,0.0,0.0,0.0,0.0,0.0,413.1699666666668,32.059246469668324,32.059246469668324,0.0,0.0
D,2025-10-02,71,6,1,2625.4284979417725,3415.9979129838675,388.87150473864494,-418.92321506752654,-502.8660166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,-502.8660166666666,-83.94280159914007,833.3333333333333,0.0,0.0,0.0,0.0,0.0,330.46731666666665,58.4041880719783,58.4041880719783,0.0,0.0
D,2025-10-02,72,12,36,3415.9979129838675,3415.9979129838675,80.65076806710472,-536.2763666666667,-570.7770833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,-570.7770833333333,-34.50071666666656,0.0,0.0,0.0,0.0,570.7770833333333,570.7770833333333,0.0,80.65076806710472,651.427851400438,0.0,0.0
D,2025-10-02,73,12,35,3415.9979129838675,3415.9979129838675,201.65926111111077,-551.0102634597808,-560.5674000000001,measured_current_mpc,ideal_piecewise_constant_current_slot,-560.5674000000001,-9.55713654021929,0.0,0.0,0.0,0.0,560.5674000000001,560.5674000000001,0.0,201.65926111111077,762.2266611111108,0.0,0.0
D,2025-10-02,74,12,34,3415.9979129838675,3415.9979129838675,-0.0,-489.5862915466487,-533.7268833333335,measured_current_mpc,ideal_piecewise_constant_current_slot,-533.7268833333335,-44.14059178668481,0.0,0.0,0.0,0.0,533.7268833333335,533.7268833333335,0.0,0.0,533.7268833333335,0.0,0.0
D,2025-10-02,75,12,33,3415.9979129838675,3415.9979129838675,-0.0,-518.1914064936271,-553.8699999999999,measured_current_mpc,ideal_piecewise_constant_current_slot,-553.8699999999999,-35.67859350637275,0.0,0.0,0.0,0.0,553.8699999999999,553.8699999999999,0.0,0.0,553.8699999999999,0.0,0.0
D,2025-10-02,76,12,32,3415.9979129838675,3415.9979129838675,381.021435124632,-536.8765293757147,-617.1276333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,-617.1276333333333,-80.25110395761862,0.0,0.0,0.0,0.0,617.1276333333333,617.1276333333333,0.0,381.021435124632,998.1490684579653,0.0,0.0
D,2025-10-02,77,12,31,3415.9979129838675,3415.9979129838675,-0.0,-561.4855360347638,-576.0545833333332,measured_current_mpc,ideal_piecewise_constant_current_slot,-576.0545833333332,-14.569047298569444,0.0,0.0,0.0,0.0,576.0545833333332,576.0545833333332,0.0,0.0,576.0545833333332,0.0,0.0
D,2025-10-02,78,12,30,3415.9979129838675,3415.9979129838675,-0.0,-439.8802681789913,-453.78583333333313,measured_current_mpc,ideal_piecewise_constant_current_slot,-453.78583333333313,-13.905565154341843,0.0,0.0,0.0,0.0,453.78583333333313,453.78583333333313,0.0,0.0,453.78583333333313,0.0,0.0
D,2025-10-02,79,12,29,3415.9979129838675,3415.9979129838675,-0.0,-412.53118929806453,-417.3757499999999,measured_current_mpc,ideal_piecewise_constant_current_slot,-417.3757499999999,-4.844560701935393,0.0,0.0,0.0,0.0,417.3757499999999,417.3757499999999,0.0,0.0,417.3757499999999,0.0,0.0
D,2025-10-02,80,12,28,3415.9979129838675,3415.9979129838675,-0.0,-365.96157908640765,-390.30575,measured_current_mpc,ideal_piecewise_constant_current_slot,-390.30575,-24.344170913592336,0.0,0.0,0.0,0.0,390.30575,390.30575,0.0,0.0,390.30575,0.0,0.0
D,2025-10-02,81,12,27,3415.9979129838675,3415.9979129838675,-0.0,-323.0820226823536,-354.78666666666686,measured_current_mpc,ideal_piecewise_constant_current_slot,-354.78666666666686,-31.704643984313236,0.0,0.0,0.0,0.0,354.78666666666686,354.78666666666686,0.0,0.0,354.78666666666686,0.0,0.0
D,2025-10-02,82,12,26,3415.9979129838675,3415.9979129838675,-0.0,-298.12203841576667,-370.3588,measured_current_mpc,ideal_piecewise_constant_current_slot,-370.3588,-72.2367615842333,0.0,0.0,0.0,0.0,370.3588,370.3588,0.0,0.0,370.3588,0.0,0.0
D,2025-10-02,83,12,25,3415.9979129838675,3415.9979129838675,-0.0,-330.57466703842283,-325.82643333333317,measured_current_mpc,ideal_piecewise_constant_current_slot,-325.82643333333317,4.74823370508966,0.0,0.0,0.0,0.0,325.82643333333317,325.82643333333317,0.0,0.0,325.82643333333317,0.0,0.0
D,2025-10-02,84,12,24,3415.9979129838675,3415.9979129838675,-0.0,-244.25559946310824,-236.5562500000001,measured_current_mpc,ideal_piecewise_constant_current_slot,-236.5562500000001,7.699349463108149,0.0,0.0,0.0,0.0,236.5562500000001,236.5562500000001,0.0,0.0,236.5562500000001,0.0,0.0
D,2025-10-02,85,12,23,3415.9979129838675,3415.9979129838675,-0.0,-193.561893763476,-233.52456666666694,measured_current_mpc,ideal_piecewise_constant_current_slot,-233.52456666666694,-39.962672903190935,0.0,0.0,0.0,0.0,233.52456666666694,233.52456666666694,0.0,0.0,233.52456666666694,0.0,0.0
D,2025-10-02,86,12,22,3415.9979129838675,3415.9979129838675,-0.0,-180.7007251272995,-232.14308333333338,measured_current_mpc,ideal_piecewise_constant_current_slot,-232.14308333333338,-51.44235820603387,0.0,0.0,0.0,0.0,232.14308333333338,232.14308333333338,0.0,0.0,232.14308333333338,0.0,0.0
D,2025-10-02,87,12,21,3415.9979129838675,3415.9979129838675,-0.0,-144.88026951515397,-190.82291666666663,measured_current_mpc,ideal_piecewise_constant_current_slot,-190.82291666666663,-45.94264715151266,0.0,0.0,0.0,0.0,190.82291666666663,190.82291666666663,0.0,0.0,190.82291666666663,0.0,0.0
D,2025-10-02,88,12,20,3415.9979129838675,3415.9979129838675,-0.0,-120.52922582825227,-146.64413333333346,measured_current_mpc,ideal_piecewise_constant_current_slot,-146.64413333333346,-26.11490750508119,0.0,0.0,0.0,0.0,146.64413333333346,146.64413333333346,0.0,0.0,146.64413333333346,0.0,0.0
D,2025-10-02,89,12,19,3415.9979129838675,3415.9979129838675,-0.0,-52.46007733748684,-60.32979999999998,measured_current_mpc,ideal_piecewise_constant_current_slot,-60.32979999999998,-7.869722662513141,0.0,0.0,0.0,0.0,60.32979999999998,60.32979999999998,0.0,0.0,60.32979999999998,0.0,0.0
D,2025-10-02,90,12,18,3415.9979129838675,3415.9979129838675,367.4417500000001,42.39580282262568,35.930416666666474,measured_current_mpc,ideal_piecewise_constant_current_slot,35.930416666666474,-6.465386155959209,0.0,0.0,0.0,0.0,0.0,0.0,35.930416666666474,331.51133333333365,331.51133333333365,0.0,0.0
D,2025-10-02,91,12,17,3415.9979129838675,3415.9979129838675,533.2325034567856,98.34592356525418,58.84694999999999,measured_current_mpc,ideal_piecewise_constant_current_slot,58.84694999999999,-39.49897356525419,0.0,0.0,0.0,0.0,0.0,0.0,58.84694999999999,474.3855534567856,474.3855534567856,0.0,0.0
D,2025-10-02,92,12,16,3415.9979129838675,3415.9979129838675,297.10775,98.3124036974741,83.49543333333338,measured_current_mpc,ideal_piecewise_constant_current_slot,83.49543333333338,-14.816970364140715,0.0,0.0,0.0,0.0,0.0,0.0,83.49543333333338,213.61231666666663,213.61231666666663,0.0,0.0
D,2025-10-02,93,12,15,3415.9979129838675,3415.9979129838675,302.68199999999996,167.03804383821722,139.12041666666664,measured_current_mpc,ideal_piecewise_constant_current_slot,139.12041666666664,-27.917627171550578,0.0,0.0,0.0,0.0,0.0,0.0,139.12041666666664,163.56158333333332,163.56158333333332,0.0,0.0
D,2025-10-02,94,12,14,3415.9979129838675,3415.9979129838675,449.8501833333336,231.44812093762198,186.5195666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,186.5195666666666,-44.928554270955374,0.0,0.0,0.0,0.0,0.0,0.0,186.5195666666666,263.33061666666697,263.33061666666697,0.0,0.0
D,2025-10-02,95,12,13,3415.9979129838675,3415.9979129838675,480.485183333333,294.5803768679343,255.94256666666683,measured_current_mpc,ideal_piecewise_constant_current_slot,255.94256666666683,-38.637810201267484,0.0,0.0,0.0,0.0,0.0,0.0,255.94256666666683,224.54261666666616,224.54261666666616,0.0,0.0
D,2025-10-02,96,12,12,3415.9979129838675,3415.9979129838675,408.1624600917614,360.53744628230066,339.5645833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,339.5645833333333,-20.97286294896736,0.0,0.0,0.0,0.0,0.0,0.0,339.5645833333333,68.59787675842807,68.59787675842807,0.0,0.0
D,2025-10-02,97,12,11,3415.9979129838675,3415.9979129838675,468.6452860798712,428.4671785449452,398.3668000000001,measured_current_mpc,ideal_piecewise_constant_current_slot,398.3668000000001,-30.1003785449451,0.0,0.0,0.0,0.0,0.0,0.0,398.3668000000001,70.27848607987107,70.27848607987107,0.0,0.0
D,2025-10-02,98,12,10,3415.9979129838675,3415.9979129838675,577.7316791070564,485.8007655957492,489.86615000000006,measured_current_mpc,ideal_piecewise_constant_current_slot,489.86615000000006,4.065384404250835,0.0,0.0,0.0,0.0,0.0,0.0,489.86615000000006,87.86552910705632,87.86552910705632,0.0,0.0
D,2025-10-02,99,12,9,3415.9979129838675,3415.9979129838675,689.0084519371737,607.8842805527122,599.9325,measured_current_mpc,ideal_piecewise_constant_current_slot,599.9325,-7.951780552712194,0.0,0.0,0.0,0.0,0.0,0.0,599.9325,89.07595193717373,89.07595193717373,0.0,0.0
D,2025-10-02,100,12,8,3415.9979129838675,3415.9979129838675,730.6050133675553,674.836538915336,646.5199166666665,measured_current_mpc,ideal_piecewise_constant_current_slot,646.5199166666665,-28.316622248669432,0.0,0.0,0.0,0.0,0.0,0.0,646.5199166666665,84.08509670088881,84.08509670088881,0.0,0.0
D,2025-10-02,101,12,7,3415.9979129838675,3436.484896675951,740.234582912735,686.4955538390718,661.6537833333332,measured_current_mpc,ideal_piecewise_constant_current_slot,661.6537833333332,-24.841770505738623,21.59517695123643,0.0,0.0,0.0,0.0,0.0,683.2489602845696,56.9856226281654,56.9856226281654,0.0,0.0
D,2025-10-02,102,12,6,3436.484896675951,3436.484896675951,797.6649071775113,718.7656640105449,709.9420833333334,measured_current_mpc,ideal_piecewise_constant_current_slot,709.9420833333334,-8.823580677211567,0.0,0.0,0.0,0.0,0.0,0.0,709.9420833333334,87.72282384417792,87.72282384417792,0.0,0.0
D,2025-10-02,103,12,5,3436.484896675951,3497.0877797753983,928.4997234602766,822.4229472603618,823.2226833333334,measured_current_mpc,ideal_piecewise_constant_current_slot,823.2226833333334,0.7997360729716547,63.8810477890594,0.0,0.0,0.0,0.0,0.0,887.1037311223929,41.39599233788374,41.39599233788374,0.0,0.0
D,2025-10-02,104,12,4,3497.0877797753983,3515.5506677410094,916.0391427186145,877.8119651099013,896.57755,measured_current_mpc,ideal_piecewise_constant_current_slot,896.57755,18.765584890098694,19.461592718614497,0.0,0.0,1.1368683772161603e-13,0.0,0.0,916.0391427186145,0.0,0.0,0.0,77.08863756081291
D,2025-10-02,105,12,3,3515.5506677410094,3313.448204103603,743.5216849189977,910.8770763888793,935.2529166666665,measured_current_mpc,ideal_piecewise_constant_current_slot,935.2529166666665,24.37584027778712,0.0,191.73123174766874,0.0,0.0,0.0,0.0,743.5216849189977,0.0,0.0,0.0,172.94636953187046
D,2025-10-02,106,12,2,3313.448204103603,3313.2641997426877,1012.8035548026978,1006.8833151201006,1012.9781166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,1012.9781166666666,6.094801546565918,0.0,0.17456186396873363,0.0,0.0,0.0,0.0,1012.8035548026977,1.1368683772161603e-13,1.1368683772161603e-13,0.0,0.0
D,2025-10-02,107,12,1,3313.2641997426877,3374.2766415564474,979.617460579992,949.2721458081948,915.3047,measured_current_mpc,ideal_piecewise_constant_current_slot,915.3047,-33.967445808194725,64.31276057999196,0.0,0.0,0.0,0.0,0.0,979.617460579992,0.0,0.0,0.0,0.0
D,2025-10-02,108,18,36,3374.2766415564474,3450.040766578677,785.1457333333334,751.8870333333334,705.2833333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,705.2833333333333,-46.60370000000012,79.8624000000001,0.0,0.0,0.0,0.0,0.0,785.1457333333334,0.0,0.0,0.0,485.09428336844576
D,2025-10-02,109,18,35,3450.040766578677,3450.040766578677,749.6485514445546,637.507935484063,684.23645,measured_current_mpc,ideal_piecewise_constant_current_slot,684.23645,46.728514515937036,0.0,0.0,0.0,0.0,0.0,0.0,684.23645,65.41210144455465,65.41210144455465,0.0,0.0
D,2025-10-02,110,18,34,3450.040766578677,3563.6341858010146,829.3165939829801,765.190587062305,709.5786166666667,measured_current_mpc,ideal_piecewise_constant_current_slot,709.5786166666667,-55.61197039563831,119.73797731631339,0.0,0.0,0.0,0.0,0.0,829.3165939829801,0.0,0.0,0.0,1514.960494081301
D,2025-10-02,111,18,33,3563.6341858010146,3563.6341858010146,897.6892262559074,718.5107003026516,697.2950000000001,measured_current_mpc,ideal_piecewise_constant_current_slot,697.2950000000001,-21.2157003026515,0.0,0.0,0.0,0.0,0.0,0.0,697.2950000000001,200.39422625590737,200.39422625590737,0.0,0.0
D,2025-10-02,112,18,32,3563.6341858010146,3697.103564309755,852.7725946582486,785.2595742770377,712.0835166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,712.0835166666666,-73.17605761037112,140.68907799158205,0.0,0.0,0.0,0.0,0.0,852.7725946582486,0.0,0.0,0.0,327.6400537906493
D,2025-10-02,113,18,31,3697.103564309755,3697.103564309755,838.8506267340517,753.2849734226202,724.7541666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,724.7541666666666,-28.530806755953563,0.0,0.0,0.0,0.0,0.0,0.0,724.7541666666666,114.09646006738512,114.09646006738512,0.0,0.0
